ID,OR,SR,OR-Description,SR-Description,Description,StartTime,EndTime,Category,Crew,Shift,WorkCenter,DowntimeDuration
159298,0126195001001,0126195001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 07:39:18.000,2023-05-30 08:08:38.000,Production Interruption,D,Shift 2,BREADBLAST05,29
159268,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 03:00:37.000,2023-05-30 03:18:22.000,Production Interruption,D,Shift 2,BREADBLAST04,18
159277,0126344001001,0126344001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 04:00:55.000,2023-05-30 04:43:07.000,Production Interruption,D,Shift 2,BREADBLAST07,43
159317,0125956001001,0125956001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 11:51:27.000,2023-05-30 11:56:26.000,Production Interruption,D,Shift 2,BREADBLAST04,5
159333,0126277001001,0126277001001,BAKING,BAKING,Oven Ventilation Check,2023-05-30 12:31:22.000,2023-05-30 12:51:46.000,Production Interruption,C,Shift 1,BREADBLAST06,20
159337,0126277001001,0126277001001,BAKING,BAKING,Oven Ventilation Check,2023-05-30 13:34:48.000,2023-05-30 13:56:30.000,Production Interruption,C,Shift 1,BREADBLAST06,22
159345,0126277001001,0126277001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 15:10:06.000,2023-05-30 15:33:45.000,Production Interruption,C,Shift 1,BREADBLAST06,23
158450,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-24 14:45:17.000,2023-05-24 15:08:11.000,Production Interruption,C,Shift 1,BREADBLAST07,23
158490,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-24 21:04:15.000,2023-05-24 21:15:19.000,Production Interruption,C,Shift 1,BREADBLAST07,11
158498,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-24 21:52:06.000,2023-05-24 22:10:43.000,Production Interruption,C,Shift 1,BREADBLAST07,18
158487,0126192001001,0126192001001,BAKING,BAKING,Oven Ventilation Check,2023-05-24 20:39:21.000,2023-05-24 20:54:06.000,Production Interruption,C,Shift 1,BREADBLAST05,15
158501,0125952001001,0125952001001,BAKING,BAKING,Air Pocket Defect,2023-05-24 22:46:23.000,2023-05-24 23:11:50.000,Production Interruption,C,Shift 1,BREADBLAST07,25
158512,0126207001001,0126207001001,BAKING,BAKING,Dough Roll Change,2023-05-25 00:35:51.000,2023-05-25 00:43:03.000,Batch Change,D,Shift 2,BREADBLAST07,8
158515,0126199001001,0126199001001,BAKING,BAKING,Oven Ventilation Check,2023-05-25 01:10:25.000,2023-05-25 01:23:37.000,Production Interruption,D,Shift 2,BREADBLAST06,13
158533,0126207001001,0126207001001,BAKING,BAKING,Air Pocket Defect,2023-05-25 06:32:35.000,2023-05-25 06:53:37.000,Production Interruption,D,Shift 2,BREADBLAST07,21
158528,0126207001001,0126207001001,BAKING,BAKING,Dough Roll Change,2023-05-25 05:46:38.000,2023-05-25 05:51:38.000,Batch Change,D,Shift 2,BREADBLAST07,5
163959,0126921001001,0126921001001,BAKING,BAKING,Air Pocket Defect,2023-07-02 10:58:52.000,2023-07-02 11:15:36.000,Production Interruption,D,Shift 2,BREADBLAST04,17
164005,0126846001001,0126846001001,BAKING,BAKING,Oven Ventilation Check,2023-07-02 19:48:13.000,2023-07-02 20:05:35.000,Production Interruption,C,Shift 1,BREADBLAST05,17
164051,0126840001001,0126840001001,BAKING,BAKING,Oven Ventilation Check,2023-07-03 04:15:38.000,2023-07-03 04:18:23.000,Production Interruption,D,Shift 2,BREADBLAST05,3
164050,0126918001001,0126918001001,BAKING,BAKING,Oven Ventilation Check,2023-07-03 03:49:34.000,2023-07-03 04:10:57.000,Production Interruption,D,Shift 2,BREADBLAST06,21
164118,0126918001001,0126918001001,BAKING,BAKING,Equipment Servicing,2023-07-03 18:24:45.000,2023-07-03 18:45:07.000,Scheduled Service,B,Shift 1,BREADBLAST06,21
164119,0126918001001,0126918001001,BAKING,BAKING,Equipment Servicing,2023-07-03 18:45:12.000,2023-07-03 18:45:36.000,Scheduled Service,B,Shift 1,BREADBLAST06,0
160662,0126448001001,0126448001001,BAKING,BAKING,Oven Ventilation Check,2023-06-09 03:56:44.000,2023-06-09 04:11:36.000,Production Interruption,D,Shift 2,BREADBLAST06,15
160668,0126281001001,0126281001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 04:55:22.000,2023-06-09 05:17:16.000,Production Interruption,D,Shift 2,BREADBLAST07,22
160702,0126443001001,0126443001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 11:09:40.000,2023-06-09 11:24:02.000,Production Interruption,A,Shift 2,BREADBLAST07,15
160752,,,,,Product/Size/Shape,2023-06-09 19:47:39.000,2023-06-09 19:54:41.000,Recipe Transition,B,Shift 1,BREADBLAST07,7
160754,,,,,Oven Maintenance,2023-06-09 18:37:41.000,2023-06-09 20:20:25.000,Scheduled Service,B,Shift 1,BREADBLAST04,103
160681,0126274001001,0126274001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 07:40:59.000,2023-06-09 08:01:50.000,Production Interruption,A,Shift 2,BREADBLAST05,21
160733,0126274001001,0126274001001,BAKING,BAKING,Thickness Inconsistency,2023-06-09 16:06:49.000,2023-06-09 16:13:25.000,Production Interruption,B,Shift 1,BREADBLAST05,7
160742,0126203001001,0126203001001,BAKING,BAKING,Guide Rollers,2023-06-09 17:32:43.000,2023-06-09 18:37:36.000,Machine Malfunction,B,Shift 1,BREADBLAST04,65
160749,0126449001001,0126449001001,BAKING,BAKING,Oven Ventilation Check,2023-06-09 19:06:13.000,2023-06-09 19:28:08.000,Production Interruption,B,Shift 1,BREADBLAST06,22
160691,0126443001001,0126443001001,BAKING,BAKING,Air Pocket Defect,2023-06-09 09:47:17.000,2023-06-09 09:50:34.000,Production Interruption,A,Shift 2,BREADBLAST07,3
160757,,,,,Oven Maintenance,2023-06-09 20:20:30.000,2023-06-09 20:27:28.000,Scheduled Service,B,Shift 1,BREADBLAST04,7
160769,0126274001001,0126274001001,BAKING,BAKING,Oven Ventilation Check,2023-06-09 22:36:54.000,2023-06-09 22:42:12.000,Production Interruption,B,Shift 1,BREADBLAST05,6
161345,,,,,Non-Operational Time,2023-06-13 03:18:08.000,2023-06-13 12:08:33.000,Standby Period,D,Shift 2,BREADBLAST05,522
161346,,,,,Non-Operational Time,2023-06-13 03:18:08.000,2023-06-13 12:08:33.000,Standby Period,C,Shift 1,BREADBLAST05,7
161366,0126275001001,0126275001001,BAKING,BAKING,Shift Start,2023-06-13 18:05:25.000,2023-06-13 18:17:42.000,Ready / Close Operations,C,Shift 1,BREADBLAST05,12
161367,0126547001001,0126547001001,BAKING,BAKING,Oven Ventilation Check,2023-06-13 18:20:14.000,2023-06-13 18:22:50.000,Production Interruption,C,Shift 1,BREADBLAST06,2
161371,0125545001001,0125545001001,BAKING,BAKING,Air Pocket Defect,2023-06-13 19:03:01.000,2023-06-13 19:04:50.000,Production Interruption,C,Shift 1,BREADBLAST04,1
161393,0126547001001,0126547001001,BAKING,BAKING,Oven Ventilation Check,2023-06-13 21:42:18.000,2023-06-13 21:55:32.000,Production Interruption,C,Shift 1,BREADBLAST06,13
161395,0125545001001,0125545001001,BAKING,BAKING,Air Pocket Defect,2023-06-13 21:39:09.000,2023-06-13 22:04:16.000,Production Interruption,C,Shift 1,BREADBLAST04,25
161401,,,,,Oven Ventilation Check,2023-06-13 23:20:50.000,2023-06-13 23:25:06.000,Production Interruption,C,Shift 1,BREADBLAST07,5
161402,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-13 23:28:24.000,2023-06-13 23:45:12.000,Production Interruption,C,Shift 1,BREADBLAST05,17
161407,0126275001001,0126275001001,BAKING,BAKING,Oven Ventilation Check,2023-06-13 23:50:18.000,2023-06-14 00:05:36.000,Production Interruption,C,Shift 1,BREADBLAST05,10
161408,0126275001001,0126275001001,BAKING,BAKING,Oven Ventilation Check,2023-06-13 23:50:18.000,2023-06-14 00:05:36.000,Production Interruption,D,Shift 2,BREADBLAST05,4
161414,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 00:07:00.000,2023-06-14 00:31:11.000,Production Interruption,D,Shift 2,BREADBLAST05,24
161361,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-13 12:08:38.000,2023-06-13 17:44:51.000,Production Interruption,C,Shift 1,BREADBLAST05,336
161432,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 04:01:12.000,2023-06-14 04:21:59.000,Production Interruption,D,Shift 2,BREADBLAST05,20
161433,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 04:22:04.000,2023-06-14 04:39:18.000,Production Interruption,D,Shift 2,BREADBLAST05,17
161438,0126281001001,0126281001001,BAKING,BAKING,Oven Ventilation Check,2023-06-14 05:26:53.000,2023-06-14 05:33:16.000,Production Interruption,D,Shift 2,BREADBLAST07,7
161362,0126280001001,0126280001001,BAKING,BAKING,Oven Ventilation Check,2023-06-13 17:59:33.000,2023-06-13 18:04:47.000,Production Interruption,C,Shift 1,BREADBLAST07,5
161363,0126275001001,0126275001001,BAKING,BAKING,Equipment Servicing,2023-06-13 17:44:56.000,2023-06-13 18:05:20.000,Scheduled Service,C,Shift 1,BREADBLAST05,21
161388,0126275001001,0126275001001,BAKING,BAKING,Air Pocket Defect,2023-06-13 21:12:47.000,2023-06-13 21:36:39.000,Production Interruption,C,Shift 1,BREADBLAST05,24
161434,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 04:40:32.000,2023-06-14 04:57:58.000,Production Interruption,D,Shift 2,BREADBLAST05,17
161442,0126281001001,0126281001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 06:11:38.000,2023-06-14 06:27:18.000,Production Interruption,A,Shift 2,BREADBLAST07,16
161451,0126615001001,0126615001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 08:07:39.000,2023-06-14 08:25:10.000,Production Interruption,A,Shift 2,BREADBLAST05,18
161452,0126281001001,0126281001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 08:38:23.000,2023-06-14 08:41:28.000,Production Interruption,A,Shift 2,BREADBLAST07,3
161463,0126549001001,0126549001001,BAKING,BAKING,Oven Ventilation Check,2023-06-14 11:36:28.000,2023-06-14 11:39:31.000,Production Interruption,A,Shift 2,BREADBLAST06,3
161481,0126444001001,0126444001001,BAKING,BAKING,Air Pocket Defect,2023-06-14 13:24:36.000,2023-06-14 13:30:01.000,Production Interruption,B,Shift 1,BREADBLAST07,6
158783,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-26 21:09:54.000,2023-05-26 21:10:58.000,Production Interruption,B,Shift 1,BREADBLAST04,1
158875,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 08:47:26.000,2023-05-27 09:07:53.000,Production Interruption,A,Shift 2,BREADBLAST04,20
158840,0126040001001,0126040001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 03:55:46.000,2023-05-27 04:08:56.000,Production Interruption,A,Shift 2,BREADBLAST07,13
158813,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 00:30:57.000,2023-05-27 00:46:22.000,Production Interruption,A,Shift 2,BREADBLAST04,16
158815,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 00:50:09.000,2023-05-27 01:10:18.000,Production Interruption,A,Shift 2,BREADBLAST04,20
158816,0126276001001,0126276001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 00:50:58.000,2023-05-27 01:12:59.000,Production Interruption,A,Shift 2,BREADBLAST06,22
158824,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 02:12:19.000,2023-05-27 02:14:49.000,Production Interruption,A,Shift 2,BREADBLAST04,2
158866,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 08:02:04.000,2023-05-27 08:25:25.000,Production Interruption,A,Shift 2,BREADBLAST04,23
158870,0126040001001,0126040001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 08:17:28.000,2023-05-27 08:39:23.000,Production Interruption,A,Shift 2,BREADBLAST07,22
158818,0126276001001,0126276001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 01:13:05.000,2023-05-27 01:24:39.000,Production Interruption,A,Shift 2,BREADBLAST06,11
158890,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 10:06:46.000,2023-05-27 11:29:44.000,Production Interruption,A,Shift 2,BREADBLAST04,83
158892,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 11:29:49.000,2023-05-27 11:45:27.000,Production Interruption,A,Shift 2,BREADBLAST04,16
158852,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-27 05:38:44.000,2023-05-27 06:00:00.000,Machine Malfunction,A,Shift 2,BREADBLAST04,22
158853,0125541001001,0125541001001,BAKING,BAKING,Proofer Beam,2023-05-27 06:00:05.000,2023-05-27 06:04:42.000,Machine Malfunction,A,Shift 2,BREADBLAST04,4
158862,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 07:37:50.000,2023-05-27 08:01:59.000,Production Interruption,A,Shift 2,BREADBLAST04,24
158871,0126040001001,0126040001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 08:42:14.000,2023-05-27 08:45:35.000,Production Interruption,A,Shift 2,BREADBLAST07,3
158872,0125541001001,0125541001001,BAKING,BAKING,Air Pocket Defect,2023-05-27 08:25:30.000,2023-05-27 08:47:21.000,Production Interruption,A,Shift 2,BREADBLAST04,22
159185,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 10:58:23.000,2023-05-29 11:14:16.000,Production Interruption,D,Shift 2,BREADBLAST04,16
159225,0126195001001,0126195001001,BAKING,BAKING,Oven Ventilation Check,2023-05-29 19:14:46.000,2023-05-29 19:18:33.000,Production Interruption,C,Shift 1,BREADBLAST05,4
159147,0126350001001,0126350001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 05:09:49.000,2023-05-29 05:32:56.000,Production Interruption,A,Shift 2,BREADBLAST06,23
159193,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 12:06:29.000,2023-05-29 12:25:04.000,Production Interruption,C,Shift 1,BREADBLAST04,19
159206,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 14:17:36.000,2023-05-29 14:25:28.000,Production Interruption,C,Shift 1,BREADBLAST04,8
159165,0126194001001,0126194001001,BAKING,BAKING,Oven Ventilation Check,2023-05-29 08:04:00.000,2023-05-29 08:20:56.000,Production Interruption,D,Shift 2,BREADBLAST05,16
159197,0126277001001,0126277001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 12:53:00.000,2023-05-29 12:55:03.000,Production Interruption,C,Shift 1,BREADBLAST06,2
159204,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 13:55:50.000,2023-05-29 14:17:31.000,Production Interruption,C,Shift 1,BREADBLAST04,22
159208,0126344001001,0126344001001,BAKING,BAKING,Oven Ventilation Check,2023-05-29 14:13:29.000,2023-05-29 14:52:46.000,Production Interruption,C,Shift 1,BREADBLAST07,39
159211,0126277001001,0126277001001,BAKING,BAKING,Air Pocket Defect,2023-05-29 15:24:59.000,2023-05-29 15:29:40.000,Production Interruption,C,Shift 1,BREADBLAST06,5
159276,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 03:51:19.000,2023-05-30 04:17:15.000,Production Interruption,D,Shift 2,BREADBLAST04,26
159281,0125542001001,0125542001001,BAKING,BAKING,Air Pocket Defect,2023-05-30 05:42:09.000,2023-05-30 05:59:54.000,Production Interruption,D,Shift 2,BREADBLAST04,17
160138,0126272001001,0126272001001,BAKING,BAKING,Air Pocket Defect,2023-06-05 16:11:13.000,2023-06-05 16:33:16.000,Production Interruption,B,Shift 1,BREADBLAST04,22
160151,0126391001001,0126391001001,BAKING,BAKING,Air Pocket Defect,2023-06-05 18:00:01.000,2023-06-05 18:05:26.000,Production Interruption,B,Shift 1,BREADBLAST07,5
160133,,,,,Product/Size/Shape,2023-06-05 15:40:13.000,2023-06-05 16:07:06.000,Recipe Transition,B,Shift 1,BREADBLAST06,27
160134,,,,,Product/Size/Shape,2023-06-05 16:07:12.000,2023-06-05 16:09:34.000,Recipe Transition,B,Shift 1,BREADBLAST06,2
160141,,,,,Burnt Dough Ends,2023-06-05 16:45:30.000,2023-06-05 16:58:20.000,Production Interruption,B,Shift 1,BREADBLAST04,13
160162,0126272001001,0126272001001,BAKING,BAKING,Air Pocket Defect,2023-06-05 19:57:06.000,2023-06-05 20:20:40.000,Production Interruption,B,Shift 1,BREADBLAST04,23
160145,0126391001001,0126391001001,BAKING,BAKING,Air Pocket Defect,2023-06-05 16:49:06.000,2023-06-05 17:28:59.000,Production Interruption,B,Shift 1,BREADBLAST07,39
160178,0126443001001,0126443001001,BAKING,BAKING,Air Pocket Defect,2023-06-05 22:41:23.000,2023-06-05 22:48:42.000,Production Interruption,B,Shift 1,BREADBLAST07,7
160200,0126398001001,0126398001001,BAKING,BAKING,Mixer Motor Failure,2023-06-06 00:00:00.000,2023-06-06 12:00:00.000,Machine Malfunction,A,Shift 2,BREADBLAST05,720
160213,0126443001001,0126443001001,BAKING,BAKING,Dough Roll Change,2023-06-06 03:28:48.000,2023-06-06 03:33:30.000,Batch Change,A,Shift 2,BREADBLAST07,5
163163,0126803001001,0126803001001,BAKING,BAKING,Oven Ventilation Check,2023-06-27 03:28:57.000,2023-06-27 03:45:04.000,Production Interruption,D,Shift 2,BREADBLAST06,17
163205,0126800001001,0126800001001,BAKING,BAKING,Oven Ventilation Check,2023-06-27 13:52:31.000,2023-06-27 13:55:50.000,Production Interruption,C,Shift 1,BREADBLAST05,3
163208,0126804001001,0126804001001,BAKING,BAKING,Sieve Change,2023-06-27 12:57:12.000,2023-06-27 14:07:30.000,Production Interruption,C,Shift 1,BREADBLAST06,70
163224,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,A,Shift 2,BREADBLAST07,148
163225,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,B,Shift 1,BREADBLAST07,720
163226,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,A,Shift 2,BREADBLAST07,720
163227,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,720
163228,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,D,Shift 2,BREADBLAST07,720
163229,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,720
163230,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,D,Shift 2,BREADBLAST07,720
163231,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,B,Shift 1,BREADBLAST07,720
163232,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,A,Shift 2,BREADBLAST07,720
163233,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,B,Shift 1,BREADBLAST07,720
163234,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,A,Shift 2,BREADBLAST07,720
163235,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,B,Shift 1,BREADBLAST07,720
163236,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,A,Shift 2,BREADBLAST07,720
163206,0126800001001,0126800001001,BAKING,BAKING,Oven Ventilation Check,2023-06-27 13:57:19.000,2023-06-27 13:59:59.000,Production Interruption,C,Shift 1,BREADBLAST05,2
163212,0126804001001,0126804001001,BAKING,BAKING,Oven Ventilation Check,2023-06-27 14:17:22.000,2023-06-27 14:38:16.000,Production Interruption,C,Shift 1,BREADBLAST06,21
163214,0126804001001,0126804001001,BAKING,BAKING,Sieve Change,2023-06-27 14:59:07.000,2023-06-27 15:16:04.000,Production Interruption,C,Shift 1,BREADBLAST06,17
163246,,,,,Shift Start,2023-06-27 18:45:11.000,2023-06-27 18:48:35.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,3
163237,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,720
163238,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,D,Shift 2,BREADBLAST07,720
163239,,,,,Shift Start,2023-06-20 09:32:24.000,2023-06-27 17:12:30.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,311
163245,,,,,Shift Start,2023-06-27 18:19:12.000,2023-06-27 18:39:31.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,20
163248,,,,,Shift Start,2023-06-27 18:51:25.000,2023-06-27 19:20:12.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,29
163259,,,,,Shift Start,2023-06-27 21:23:56.000,2023-06-27 21:42:17.000,Ready / Close Operations,C,Shift 1,BREADBLAST07,19
163279,,,,,Shift Start,2023-06-28 00:29:59.000,2023-06-28 00:33:23.000,Ready / Close Operations,D,Shift 2,BREADBLAST07,4
163284,,,,,Product/Size/Shape,2023-06-28 00:43:28.000,2023-06-28 01:10:50.000,Recipe Transition,D,Shift 2,BREADBLAST06,27
163300,,,,,Product/Size/Shape,2023-06-28 04:15:50.000,2023-06-28 04:19:00.000,Recipe Transition,D,Shift 2,BREADBLAST06,4
159392,0126277001001,0126277001001,BAKING,BAKING,Equipment Servicing,2023-05-30 20:41:31.000,2023-05-30 23:05:01.000,Scheduled Service,C,Shift 1,BREADBLAST06,144
159379,,,,,Product/Size/Shape,2023-05-30 20:40:51.000,2023-05-30 20:46:29.000,Recipe Transition,C,Shift 1,BREADBLAST07,6
159388,,,,,Product/Size/Shape,2023-05-30 21:55:57.000,2023-05-30 22:11:58.000,Recipe Transition,C,Shift 1,BREADBLAST07,16
