ID,OR,SR,OR-Description,SR-Description,Product,WorkCenter,Facility,StorageLocation,Quantity,quantityUnitOfMeasure,Lot,PostingDate,Crew,Shift
494715,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,485,g,HYDM3290706,29-07-2023 05:27:41,D,Shift 2
494717,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,300,g,HYDM3290707,29-07-2023 05:27:54,D,Shift 2
494665,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,712,g,HYDQ3290700,29-07-2023 01:01:44,D,Shift 2
494666,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,705,g,HYDQ3290701,29-07-2023 01:02:00,D,Shift 2
494667,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,313,g,HYDQ3290702,29-07-2023 01:02:23,D,Shift 2
494668,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,321,g,HYDQ3290703,29-07-2023 01:02:33,D,Shift 2
494689,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1120,g,HYDK3290700,29-07-2023 03:32:55,D,Shift 2
494696,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,804,g,HYDQ3290704,29-07-2023 04:37:28,D,Shift 2
494697,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,799,g,HYDQ3290705,29-07-2023 04:37:35,D,Shift 2
494698,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,283,g,HYDQ3290706,29-07-2023 04:38:06,D,Shift 2
494699,0126916001001,0126916001001_001,BAKING,BAKING,PITXMPL280G43,BREADBLAST07,HYD,STG07,348,g,HYDQ3290707,29-07-2023 04:38:18,D,Shift 2
494700,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,670,g,HYDL3290704,29-07-2023 04:47:34,D,Shift 2
494701,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,670,g,HYDL3290705,29-07-2023 04:47:55,D,Shift 2
494702,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,620,g,HYDL3290706,29-07-2023 04:48:15,D,Shift 2
494703,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,620,g,HYDL3290707,29-07-2023 04:48:26,D,Shift 2
494726,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1170,g,HYDK3290701,29-07-2023 06:01:35,C,Shift 1
494727,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1175,g,HYDK3290702,29-07-2023 06:01:46,C,Shift 1
494738,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1090,g,HYDK3290703,29-07-2023 07:48:50,C,Shift 1
494739,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1084,g,HYDK3290704,29-07-2023 07:49:17,C,Shift 1
494747,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,640,g,HYDL3290708,29-07-2023 08:42:10,C,Shift 1
494748,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,623,g,HYDL3290709,29-07-2023 08:42:29,C,Shift 1
494749,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,647,g,HYDL3290710,29-07-2023 08:42:43,C,Shift 1
494750,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,620,g,HYDL3290711,29-07-2023 08:43:27,C,Shift 1
488780,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1215,g,HYDL3010712,01-07-2023 12:47:47,C,Shift 1
488819,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1223,g,HYDL3010714,01-07-2023 17:30:08,C,Shift 1
488863,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1330,g,HYDK3020700,02-07-2023 05:21:34,D,Shift 2
488864,0126846001001,0126846001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1330,g,HYDK3020701,02-07-2023 05:21:55,D,Shift 2
488855,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1349,g,HYDL3020702,02-07-2023 04:10:45,D,Shift 2
488856,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1350,g,HYDL3020703,02-07-2023 04:10:53,D,Shift 2
488843,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1351,g,HYDL3020700,02-07-2023 00:55:13,D,Shift 2
488844,0126918001001,0126918001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1352,g,HYDL3020701,02-07-2023 00:55:26,D,Shift 2
488876,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,782,g,HYDM3020700,02-07-2023 07:08:22,C,Shift 1
488877,0126921001001,0126921001001,BAKING,BAKING,PITXMPL800G43,BREADBLAST04,HYD,STG04,75,g,HYDM3020701,02-07-2023 07:08:44,C,Shift 1
481864,0126196001001,0126196001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,364,g,HYDK3310509,31-05-2023 08:18:54,B,Shift 1
481866,0126196001001,0126196001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,394,g,HYDK3310510,31-05-2023 08:20:56,B,Shift 1
481868,0126347001001,0126347001001,BAKING,BAKING,BAGGBTR560G78,BREADBLAST07,HYD,STG07,626,g,HYDQ3310504,31-05-2023 08:32:24,B,Shift 1
481869,0126347001001,0126347001001,BAKING,BAKING,BAGGBTR560G78,BREADBLAST07,HYD,STG07,617,g,HYDQ3310505,31-05-2023 08:32:49,B,Shift 1
481870,0126347001001,0126347001001_001,BAKING,BAKING,BAGGBTR400G78,BREADBLAST07,HYD,STG07,453,g,HYDQ3310506,31-05-2023 08:33:13,B,Shift 1
481854,0126201001001,0126201001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,970,g,HYDM3310502,31-05-2023 07:04:20,B,Shift 1
481878,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,651,g,HYDL3310508,31-05-2023 09:20:56,B,Shift 1
481879,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,724,g,HYDL3310509,31-05-2023 09:21:12,B,Shift 1
481880,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,343,g,HYDL3310510,31-05-2023 09:21:49,B,Shift 1
481881,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,375,g,HYDL3310511,31-05-2023 09:22:04,B,Shift 1
481855,0126201001001,0126201001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,970,g,HYDM3310503,31-05-2023 07:04:29,B,Shift 1
481918,0126348001001,0126348001001,BAKING,BAKING,BAGGBTR600G78,BREADBLAST07,HYD,STG07,648,g,HYDQ3310509,31-05-2023 12:48:32,B,Shift 1
481887,0126201001001,0126201001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3310504,31-05-2023 10:04:13,B,Shift 1
481888,0126201001001,0126201001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,980,g,HYDM3310505,31-05-2023 10:04:23,B,Shift 1
481897,0126196001001,0126196001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,666,g,HYDK3310511,31-05-2023 11:14:15,B,Shift 1
481898,0126196001001,0126196001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,667,g,HYDK3310512,31-05-2023 11:14:57,B,Shift 1
481910,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,738,g,HYDL3310513,31-05-2023 12:13:18,B,Shift 1
481911,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,383,g,HYDL3310514,31-05-2023 12:13:36,B,Shift 1
481912,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,382,g,HYDL3310515,31-05-2023 12:13:47,B,Shift 1
481917,0126348001001,0126348001001,BAKING,BAKING,BAGGBTR600G78,BREADBLAST07,HYD,STG07,648,g,HYDQ3310508,31-05-2023 12:48:02,B,Shift 1
481919,0126348001001,0126348001001_001,BAKING,BAKING,BAGGBTR360G78,BREADBLAST07,HYD,STG07,393,g,HYDQ3310510,31-05-2023 12:49:14,B,Shift 1
481920,0126348001001,0126348001001_001,BAKING,BAKING,BAGGBTR360G78,BREADBLAST07,HYD,STG07,401,g,HYDQ3310511,31-05-2023 12:49:38,B,Shift 1
481900,0126196001001,0126196001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,416,g,HYDK3310513,31-05-2023 11:15:26,B,Shift 1
481901,0126196001001,0126196001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,406,g,HYDK3310514,31-05-2023 11:15:33,B,Shift 1
481909,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,731,g,HYDL3310512,31-05-2023 12:13:02,B,Shift 1
481926,0126201001001,0126201001001,BAKING,BAKING,PITXMPL900G43,BREADBLAST04,HYD,STG04,975,g,HYDM3310506,31-05-2023 14:16:18,B,Shift 1
481944,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,718,g,HYDL3310516,31-05-2023 16:02:28,B,Shift 1
481945,0126278001001,0126278001001,BAKING,BAKING,PITXMPL640G35,BREADBLAST06,HYD,STG06,720,g,HYDL3310517,31-05-2023 16:02:48,B,Shift 1
481946,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,376,g,HYDL3310518,31-05-2023 16:03:08,B,Shift 1
481947,0126278001001,0126278001001_001,BAKING,BAKING,PITXMPL320G35,BREADBLAST06,HYD,STG06,372,g,HYDL3310519,31-05-2023 16:03:24,B,Shift 1
495295,0127422001001,0127422001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1305,g,HYDL3030802,03-08-2023 09:01:03,C,Shift 1
495296,0127422001001,0127422001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1295,g,HYDL3030803,03-08-2023 09:01:14,C,Shift 1
495259,0127422001001,0127422001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1467,g,HYDL3030800,03-08-2023 03:45:30,D,Shift 2
495260,0127422001001,0127422001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,1472,g,HYDL3030801,03-08-2023 03:45:55,D,Shift 2
495263,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,474,g,HYDK3030805,03-08-2023 04:25:30,D,Shift 2
495266,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,299,g,HYDK3030806,03-08-2023 04:33:50,D,Shift 2
495267,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,290,g,HYDK3030807,03-08-2023 04:34:43,D,Shift 2
495268,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,464,g,HYDK3030808,03-08-2023 04:46:20,D,Shift 2
495309,0127467001001,0127467001001,BAKING,BAKING,LOAXMPL680G22,BREADBLAST06,HYD,STG06,753,g,HYDL3030804,03-08-2023 10:52:20,C,Shift 1
495310,0127467001001,0127467001001,BAKING,BAKING,LOAXMPL680G22,BREADBLAST06,HYD,STG06,750,g,HYDL3030805,03-08-2023 10:52:36,C,Shift 1
495315,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,545,g,HYDK3030813,03-08-2023 11:47:48,C,Shift 1
495317,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,545,g,HYDK3030814,03-08-2023 11:48:21,C,Shift 1
495318,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,540,g,HYDK3030815,03-08-2023 11:48:45,C,Shift 1
495319,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,334,g,HYDK3030816,03-08-2023 11:49:02,C,Shift 1
495320,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,330,g,HYDK3030817,03-08-2023 11:49:11,C,Shift 1
495340,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,630,g,HYDK3030818,03-08-2023 14:32:32,C,Shift 1
495343,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,386,g,HYDK3030821,03-08-2023 14:33:41,C,Shift 1
495047,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1070,g,HYDK3300706,30-07-2023 20:02:16,D,Shift 2
495048,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1051,g,HYDK3300707,30-07-2023 20:02:58,D,Shift 2
495027,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1330,g,HYDQ3300706,30-07-2023 16:48:41,C,Shift 1
495028,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1325,g,HYDQ3300707,30-07-2023 16:48:50,C,Shift 1
495049,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3300717,30-07-2023 20:20:55,D,Shift 2
495050,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3300718,30-07-2023 20:21:07,D,Shift 2
495051,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3300719,30-07-2023 20:21:16,D,Shift 2
495052,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3300720,30-07-2023 20:21:30,D,Shift 2
495064,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1340,g,HYDQ3310700,31-07-2023 00:03:43,A,Shift 2
495065,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1341,g,HYDQ3310701,31-07-2023 00:04:01,A,Shift 2
495059,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1061,g,HYDK3300708,30-07-2023 22:42:14,D,Shift 2
495060,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1060,g,HYDK3300709,30-07-2023 22:42:56,D,Shift 2
495069,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,555,g,HYDM3310700,31-07-2023 01:26:56,A,Shift 2
495071,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3310701,31-07-2023 01:28:00,A,Shift 2
495072,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3310702,31-07-2023 01:28:21,A,Shift 2
495073,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3310703,31-07-2023 01:28:36,A,Shift 2
495074,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3310704,31-07-2023 01:29:12,A,Shift 2
495079,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1045,g,HYDK3310700,31-07-2023 02:40:30,A,Shift 2
495080,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1050,g,HYDK3310701,31-07-2023 02:41:26,A,Shift 2
495085,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1016,g,HYDQ3310702,31-07-2023 03:47:15,A,Shift 2
495086,0127469001001,0127469001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST07,HYD,STG07,1005,g,HYDQ3310703,31-07-2023 03:47:34,A,Shift 2
495087,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3310705,31-07-2023 04:02:33,A,Shift 2
495088,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3310706,31-07-2023 04:02:46,A,Shift 2
495089,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,555,g,HYDM3310707,31-07-2023 04:02:54,A,Shift 2
495090,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,347,g,HYDM3310708,31-07-2023 04:03:06,A,Shift 2
493413,0126937001001,0126937001001,BAKING,BAKING,BAGGBTR680G75,BREADBLAST04,HYD,STG04,720,g,HYDM3220700,22-07-2023 02:02:24,A,Shift 2
493417,0126937001001,0126937001001_001,BAKING,BAKING,BAGGBTR220G75,BREADBLAST04,HYD,STG04,246,g,HYDM3220702,22-07-2023 02:03:02,A,Shift 2
493381,0127234001001,0127234001001,BAKING,BAKING,BRIOXMPL600G78,BREADBLAST05,HYD,STG05,697,g,HYDK3210716,21-07-2023 20:57:37,A,Shift 2
493382,0127234001001,0127234001001,BAKING,BAKING,BRIOXMPL600G78,BREADBLAST05,HYD,STG05,700,g,HYDK3210717,21-07-2023 20:58:00,A,Shift 2
493385,0126937001001,0126937001001,BAKING,BAKING,BAGGBTR680G75,BREADBLAST04,HYD,STG04,770,g,HYDM3210716,21-07-2023 21:02:12,A,Shift 2
493386,0126937001001,0126937001001,BAKING,BAKING,BAGGBTR680G75,BREADBLAST04,HYD,STG04,780,g,HYDM3210717,21-07-2023 21:02:20,A,Shift 2
493387,0126937001001,0126937001001_001,BAKING,BAKING,BAGGBTR220G75,BREADBLAST04,HYD,STG04,25,g,HYDM3210718,21-07-2023 21:02:35,A,Shift 2
493455,0127234001001,0127234001001_001,BAKING,BAKING,BRIOXMPL360G78,BREADBLAST05,HYD,STG05,665,g,HYDK3220705,22-07-2023 05:51:51,A,Shift 2
493475,0127230001001,0127230001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,655,g,HYDL3220707,22-07-2023 08:48:26,B,Shift 1
493476,0127230001001,0127230001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,662,g,HYDL3220708,22-07-2023 08:49:00,B,Shift 1
493477,0127230001001,0127230001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,406,g,HYDL3220709,22-07-2023 08:49:23,B,Shift 1
493478,0127230001001,0127230001001_001,BAKING,BAKING,PITXMPL360G35,BREADBLAST06,HYD,STG06,414,g,HYDL3220710,22-07-2023 08:49:36,B,Shift 1
493419,0127231001001,0127231001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,817,g,HYDL3220701,22-07-2023 02:21:26,A,Shift 2
493420,0127231001001,0127231001001,BAKING,BAKING,PITXMPL960G35,BREADBLAST06,HYD,STG06,845,g,HYDL3220702,22-07-2023 02:21:49,A,Shift 2
493440,0127230001001,0127230001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,652,g,HYDL3220703,22-07-2023 05:05:15,A,Shift 2
493441,0127230001001,0127230001001,BAKING,BAKING,PITXMPL600G35,BREADBLAST06,HYD,STG06,654,g,HYDL3220704,22-07-2023 05:05:45,A,Shift 2
493427,0127234001001,0127234001001,BAKING,BAKING,BRIOXMPL600G78,BREADBLAST05,HYD,STG05,885,g,HYDK3220700,22-07-2023 03:23:56,A,Shift 2
493428,0127234001001,0127234001001,BAKING,BAKING,BRIOXMPL600G78,BREADBLAST05,HYD,STG05,669,g,HYDK3220701,22-07-2023 03:24:35,A,Shift 2
493429,0127234001001,0127234001001_001,BAKING,BAKING,BRIOXMPL360G78,BREADBLAST05,HYD,STG05,537,g,HYDK3220702,22-07-2023 03:24:55,A,Shift 2
493430,0127234001001,0127234001001_001,BAKING,BAKING,BRIOXMPL360G78,BREADBLAST05,HYD,STG05,409,g,HYDK3220703,22-07-2023 03:25:10,A,Shift 2
494579,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1430,g,HYDK3280707,28-07-2023 15:21:59,C,Shift 1
494587,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,552,g,HYDL3280715,28-07-2023 15:58:46,C,Shift 1
494647,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,470,g,HYDM3280715,28-07-2023 23:04:10,D,Shift 2
494648,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,295,g,HYDM3280716,28-07-2023 23:04:28,D,Shift 2
494649,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,460,g,HYDM3280717,28-07-2023 23:04:43,D,Shift 2
494650,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,285,g,HYDM3280718,28-07-2023 23:04:59,D,Shift 2
494588,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,560,g,HYDL3280716,28-07-2023 15:58:57,C,Shift 1
494657,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1102,g,HYDK3280708,28-07-2023 23:55:00,D,Shift 2
494658,0127308001001,0127308001001,BAKING,BAKING,PITXMPL960G46,BREADBLAST05,HYD,STG05,1060,g,HYDK3280709,28-07-2023 23:55:41,D,Shift 2
494661,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,678,g,HYDL3290701,29-07-2023 00:14:35,D,Shift 2
494662,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,680,g,HYDL3290702,29-07-2023 00:14:56,D,Shift 2
494663,0127311001001,0127311001001,BAKING,BAKING,PITXMPL480GRG29,BREADBLAST06,HYD,STG06,681,g,HYDL3290703,29-07-2023 00:15:08,D,Shift 2
494684,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,640,g,HYDM3290700,29-07-2023 03:26:04,D,Shift 2
494613,0127310001001,0127310001001,BAKING,BAKING,PITXMPL560GRG29,BREADBLAST06,HYD,STG06,690,g,HYDL3280719,28-07-2023 17:49:16,C,Shift 1
494614,0127310001001,0127310001001,BAKING,BAKING,PITXMPL560GRG29,BREADBLAST06,HYD,STG06,700,g,HYDL3280720,28-07-2023 17:49:37,C,Shift 1
494618,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,500,g,HYDL3280722,28-07-2023 17:50:57,C,Shift 1
494611,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,690,g,HYDL3280717,28-07-2023 17:47:38,C,Shift 1
494612,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,700,g,HYDL3280718,28-07-2023 17:47:54,C,Shift 1
494617,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,505,g,HYDL3280721,28-07-2023 17:50:32,C,Shift 1
494685,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,400,g,HYDM3290701,29-07-2023 03:26:27,D,Shift 2
494686,0127431001001,0127431001001,BAKING,BAKING,BAGGBTR520G75,BREADBLAST04,HYD,STG04,630,g,HYDM3290702,29-07-2023 03:26:43,D,Shift 2
494687,0127431001001,0127431001001_001,BAKING,BAKING,BAGGBTR320G75,BREADBLAST04,HYD,STG04,395,g,HYDM3290703,29-07-2023 03:26:59,D,Shift 2
494709,0126916001001,0126916001001,BAKING,BAKING,PITXMPL680G43,BREADBLAST07,HYD,STG07,720,g,HYDQ3290708,29-07-2023 05:25:57,D,Shift 2
495341,0127349001001,0127349001001,BAKING,BAKING,PITXMPL600G43,BREADBLAST05,HYD,STG05,628,g,HYDK3030819,03-08-2023 14:33:02,C,Shift 1
495342,0127349001001,0127349001001_001,BAKING,BAKING,PITXMPL360G43,BREADBLAST05,HYD,STG05,390,g,HYDK3030820,03-08-2023 14:33:17,C,Shift 1
494408,0127310001001,0127310001001,BAKING,BAKING,PITXMPL560GRG29,BREADBLAST06,HYD,STG06,720,g,HYDL3270707,27-07-2023 16:40:09,B,Shift 1
494410,0127310001001,0127310001001,BAKING,BAKING,PITXMPL560GRG29,BREADBLAST06,HYD,STG06,725,g,HYDL3270708,27-07-2023 16:40:39,B,Shift 1
494412,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,529,g,HYDL3270709,27-07-2023 16:40:52,B,Shift 1
494413,0127310001001,0127310001001_001,BAKING,BAKING,PITXMPL400GRG29,BREADBLAST06,HYD,STG06,528,g,HYDL3270710,27-07-2023 16:41:02,B,Shift 1
494448,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1299,g,HYDK3270719,27-07-2023 23:03:47,A,Shift 2
494449,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1318,g,HYDK3270720,27-07-2023 23:04:28,A,Shift 2
494467,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1408,g,HYDK3280700,28-07-2023 01:14:24,D,Shift 2
494468,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1380,g,HYDK3280701,28-07-2023 01:14:49,D,Shift 2
494479,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1358,g,HYDK3280702,28-07-2023 04:06:30,D,Shift 2
494480,0127307001001,0127307001001,BAKING,BAKING,PITXMPL960G43,BREADBLAST05,HYD,STG05,1363,g,HYDK3280703,28-07-2023 04:07:09,D,Shift 2
