Date,Year,MonthNumberOfYear,WeekNumberOfYear,DayNumberOfMonth,WeekdayNumber,WeekdayShortName,WeekdayLongName,QuarterNumberOfYear,MonthShortName,MonthLongName,YYYY-MM,YYYY-QQ
6/6/2018,2018,6,23,6,4,Wed,Wednesday,2,Jun,June,2018-06,2018-02
6/7/2018,2018,6,23,7,5,Thu,Thursday,2,Jun,June,2018-06,2018-02
6/8/2018,2018,6,23,8,6,Fri,Friday,2,Jun,June,2018-06,2018-02
6/9/2018,2018,6,23,9,7,Sat,Saturday,2,Jun,June,2018-06,2018-02
6/10/2018,2018,6,24,10,1,Sun,Sunday,2,Jun,June,2018-06,2018-02
6/11/2018,2018,6,24,11,2,Mon,Monday,2,Jun,June,2018-06,2018-02
6/12/2018,2018,6,24,12,3,Tue,Tuesday,2,Jun,June,2018-06,2018-02
6/13/2018,2018,6,24,13,4,Wed,Wednesday,2,Jun,June,2018-06,2018-02
6/14/2018,2018,6,24,14,5,Thu,Thursday,2,Jun,June,2018-06,2018-02
6/15/2018,2018,6,24,15,6,Fri,Friday,2,Jun,June,2018-06,2018-02
6/16/2018,2018,6,24,16,7,Sat,Saturday,2,Jun,June,2018-06,2018-02
6/17/2018,2018,6,25,17,1,Sun,Sunday,2,Jun,June,2018-06,2018-02
6/18/2018,2018,6,25,18,2,Mon,Monday,2,Jun,June,2018-06,2018-02
6/19/2018,2018,6,25,19,3,Tue,Tuesday,2,Jun,June,2018-06,2018-02
6/20/2018,2018,6,25,20,4,Wed,Wednesday,2,Jun,June,2018-06,2018-02
6/21/2018,2018,6,25,21,5,Thu,Thursday,2,Jun,June,2018-06,2018-02
6/22/2018,2018,6,25,22,6,Fri,Friday,2,Jun,June,2018-06,2018-02
6/23/2018,2018,6,25,23,7,Sat,Saturday,2,Jun,June,2018-06,2018-02
6/24/2018,2018,6,26,24,1,Sun,Sunday,2,Jun,June,2018-06,2018-02
6/25/2018,2018,6,26,25,2,Mon,Monday,2,Jun,June,2018-06,2018-02
6/26/2018,2018,6,26,26,3,Tue,Tuesday,2,Jun,June,2018-06,2018-02
6/27/2018,2018,6,26,27,4,Wed,Wednesday,2,Jun,June,2018-06,2018-02
6/28/2018,2018,6,26,28,5,Thu,Thursday,2,Jun,June,2018-06,2018-02
6/29/2018,2018,6,26,29,6,Fri,Friday,2,Jun,June,2018-06,2018-02
6/30/2018,2018,6,26,30,7,Sat,Saturday,2,Jun,June,2018-06,2018-02
7/1/2018,2018,7,27,1,1,Sun,Sunday,3,Jul,July,2018-07,2018-03
7/2/2018,2018,7,27,2,2,Mon,Monday,3,Jul,July,2018-07,2018-03
7/3/2018,2018,7,27,3,3,Tue,Tuesday,3,Jul,July,2018-07,2018-03
7/4/2018,2018,7,27,4,4,Wed,Wednesday,3,Jul,July,2018-07,2018-03
7/5/2018,2018,7,27,5,5,Thu,Thursday,3,Jul,July,2018-07,2018-03
7/6/2018,2018,7,27,6,6,Fri,Friday,3,Jul,July,2018-07,2018-03
7/7/2018,2018,7,27,7,7,Sat,Saturday,3,Jul,July,2018-07,2018-03
7/8/2018,2018,7,28,8,1,Sun,Sunday,3,Jul,July,2018-07,2018-03
7/9/2018,2018,7,28,9,2,Mon,Monday,3,Jul,July,2018-07,2018-03
7/10/2018,2018,7,28,10,3,Tue,Tuesday,3,Jul,July,2018-07,2018-03
7/11/2018,2018,7,28,11,4,Wed,Wednesday,3,Jul,July,2018-07,2018-03
7/12/2018,2018,7,28,12,5,Thu,Thursday,3,Jul,July,2018-07,2018-03
7/13/2018,2018,7,28,13,6,Fri,Friday,3,Jul,July,2018-07,2018-03
7/14/2018,2018,7,28,14,7,Sat,Saturday,3,Jul,July,2018-07,2018-03
7/15/2018,2018,7,29,15,1,Sun,Sunday,3,Jul,July,2018-07,2018-03
7/16/2018,2018,7,29,16,2,Mon,Monday,3,Jul,July,2018-07,2018-03
7/17/2018,2018,7,29,17,3,Tue,Tuesday,3,Jul,July,2018-07,2018-03
7/18/2018,2018,7,29,18,4,Wed,Wednesday,3,Jul,July,2018-07,2018-03
7/19/2018,2018,7,29,19,5,Thu,Thursday,3,Jul,July,2018-07,2018-03
7/20/2018,2018,7,29,20,6,Fri,Friday,3,Jul,July,2018-07,2018-03
7/21/2018,2018,7,29,21,7,Sat,Saturday,3,Jul,July,2018-07,2018-03
7/22/2018,2018,7,30,22,1,Sun,Sunday,3,Jul,July,2018-07,2018-03
7/23/2018,2018,7,30,23,2,Mon,Monday,3,Jul,July,2018-07,2018-03
7/24/2018,2018,7,30,24,3,Tue,Tuesday,3,Jul,July,2018-07,2018-03
7/25/2018,2018,7,30,25,4,Wed,Wednesday,3,Jul,July,2018-07,2018-03
7/26/2018,2018,7,30,26,5,Thu,Thursday,3,Jul,July,2018-07,2018-03
7/27/2018,2018,7,30,27,6,Fri,Friday,3,Jul,July,2018-07,2018-03
7/28/2018,2018,7,30,28,7,Sat,Saturday,3,Jul,July,2018-07,2018-03
7/29/2018,2018,7,31,29,1,Sun,Sunday,3,Jul,July,2018-07,2018-03
7/30/2018,2018,7,31,30,2,Mon,Monday,3,Jul,July,2018-07,2018-03
7/31/2018,2018,7,31,31,3,Tue,Tuesday,3,Jul,July,2018-07,2018-03
8/1/2018,2018,8,31,1,4,Wed,Wednesday,3,Aug,August,2018-08,2018-03
8/2/2018,2018,8,31,2,5,Thu,Thursday,3,Aug,August,2018-08,2018-03
8/3/2018,2018,8,31,3,6,Fri,Friday,3,Aug,August,2018-08,2018-03
8/4/2018,2018,8,31,4,7,Sat,Saturday,3,Aug,August,2018-08,2018-03
8/5/2018,2018,8,32,5,1,Sun,Sunday,3,Aug,August,2018-08,2018-03
8/6/2018,2018,8,32,6,2,Mon,Monday,3,Aug,August,2018-08,2018-03
8/7/2018,2018,8,32,7,3,Tue,Tuesday,3,Aug,August,2018-08,2018-03
8/8/2018,2018,8,32,8,4,Wed,Wednesday,3,Aug,August,2018-08,2018-03
8/9/2018,2018,8,32,9,5,Thu,Thursday,3,Aug,August,2018-08,2018-03
8/10/2018,2018,8,32,10,6,Fri,Friday,3,Aug,August,2018-08,2018-03
8/11/2018,2018,8,32,11,7,Sat,Saturday,3,Aug,August,2018-08,2018-03
8/12/2018,2018,8,33,12,1,Sun,Sunday,3,Aug,August,2018-08,2018-03
8/13/2018,2018,8,33,13,2,Mon,Monday,3,Aug,August,2018-08,2018-03
8/14/2018,2018,8,33,14,3,Tue,Tuesday,3,Aug,August,2018-08,2018-03
8/15/2018,2018,8,33,15,4,Wed,Wednesday,3,Aug,August,2018-08,2018-03
8/16/2018,2018,8,33,16,5,Thu,Thursday,3,Aug,August,2018-08,2018-03
8/17/2018,2018,8,33,17,6,Fri,Friday,3,Aug,August,2018-08,2018-03
8/18/2018,2018,8,33,18,7,Sat,Saturday,3,Aug,August,2018-08,2018-03
8/19/2018,2018,8,34,19,1,Sun,Sunday,3,Aug,August,2018-08,2018-03
8/20/2018,2018,8,34,20,2,Mon,Monday,3,Aug,August,2018-08,2018-03
8/21/2018,2018,8,34,21,3,Tue,Tuesday,3,Aug,August,2018-08,2018-03
8/22/2018,2018,8,34,22,4,Wed,Wednesday,3,Aug,August,2018-08,2018-03
8/23/2018,2018,8,34,23,5,Thu,Thursday,3,Aug,August,2018-08,2018-03
8/24/2018,2018,8,34,24,6,Fri,Friday,3,Aug,August,2018-08,2018-03
8/25/2018,2018,8,34,25,7,Sat,Saturday,3,Aug,August,2018-08,2018-03
8/26/2018,2018,8,35,26,1,Sun,Sunday,3,Aug,August,2018-08,2018-03
8/27/2018,2018,8,35,27,2,Mon,Monday,3,Aug,August,2018-08,2018-03
8/28/2018,2018,8,35,28,3,Tue,Tuesday,3,Aug,August,2018-08,2018-03
8/29/2018,2018,8,35,29,4,Wed,Wednesday,3,Aug,August,2018-08,2018-03
8/30/2018,2018,8,35,30,5,Thu,Thursday,3,Aug,August,2018-08,2018-03
8/31/2018,2018,8,35,31,6,Fri,Friday,3,Aug,August,2018-08,2018-03
9/1/2018,2018,9,35,1,7,Sat,Saturday,3,Sep,September,2018-09,2018-03
9/2/2018,2018,9,36,2,1,Sun,Sunday,3,Sep,September,2018-09,2018-03
9/3/2018,2018,9,36,3,2,Mon,Monday,3,Sep,September,2018-09,2018-03
9/4/2018,2018,9,36,4,3,Tue,Tuesday,3,Sep,September,2018-09,2018-03
9/5/2018,2018,9,36,5,4,Wed,Wednesday,3,Sep,September,2018-09,2018-03
9/6/2018,2018,9,36,6,5,Thu,Thursday,3,Sep,September,2018-09,2018-03
9/7/2018,2018,9,36,7,6,Fri,Friday,3,Sep,September,2018-09,2018-03
9/8/2018,2018,9,36,8,7,Sat,Saturday,3,Sep,September,2018-09,2018-03
9/9/2018,2018,9,37,9,1,Sun,Sunday,3,Sep,September,2018-09,2018-03
9/10/2018,2018,9,37,10,2,Mon,Monday,3,Sep,September,2018-09,2018-03
9/11/2018,2018,9,37,11,3,Tue,Tuesday,3,Sep,September,2018-09,2018-03
9/12/2018,2018,9,37,12,4,Wed,Wednesday,3,Sep,September,2018-09,2018-03
9/13/2018,2018,9,37,13,5,Thu,Thursday,3,Sep,September,2018-09,2018-03
9/14/2018,2018,9,37,14,6,Fri,Friday,3,Sep,September,2018-09,2018-03
9/15/2018,2018,9,37,15,7,Sat,Saturday,3,Sep,September,2018-09,2018-03
9/16/2018,2018,9,38,16,1,Sun,Sunday,3,Sep,September,2018-09,2018-03
9/17/2018,2018,9,38,17,2,Mon,Monday,3,Sep,September,2018-09,2018-03
9/18/2018,2018,9,38,18,3,Tue,Tuesday,3,Sep,September,2018-09,2018-03
9/19/2018,2018,9,38,19,4,Wed,Wednesday,3,Sep,September,2018-09,2018-03
9/20/2018,2018,9,38,20,5,Thu,Thursday,3,Sep,September,2018-09,2018-03
9/21/2018,2018,9,38,21,6,Fri,Friday,3,Sep,September,2018-09,2018-03
9/22/2018,2018,9,38,22,7,Sat,Saturday,3,Sep,September,2018-09,2018-03
9/23/2018,2018,9,39,23,1,Sun,Sunday,3,Sep,September,2018-09,2018-03
9/24/2018,2018,9,39,24,2,Mon,Monday,3,Sep,September,2018-09,2018-03
9/25/2018,2018,9,39,25,3,Tue,Tuesday,3,Sep,September,2018-09,2018-03
9/26/2018,2018,9,39,26,4,Wed,Wednesday,3,Sep,September,2018-09,2018-03
9/27/2018,2018,9,39,27,5,Thu,Thursday,3,Sep,September,2018-09,2018-03
9/28/2018,2018,9,39,28,6,Fri,Friday,3,Sep,September,2018-09,2018-03
9/29/2018,2018,9,39,29,7,Sat,Saturday,3,Sep,September,2018-09,2018-03
9/30/2018,2018,9,40,30,1,Sun,Sunday,3,Sep,September,2018-09,2018-03
10/1/2018,2018,10,40,1,2,Mon,Monday,4,Oct,October,2018-10,2018-04
10/2/2018,2018,10,40,2,3,Tue,Tuesday,4,Oct,October,2018-10,2018-04
10/3/2018,2018,10,40,3,4,Wed,Wednesday,4,Oct,October,2018-10,2018-04
10/4/2018,2018,10,40,4,5,Thu,Thursday,4,Oct,October,2018-10,2018-04
10/5/2018,2018,10,40,5,6,Fri,Friday,4,Oct,October,2018-10,2018-04
10/6/2018,2018,10,40,6,7,Sat,Saturday,4,Oct,October,2018-10,2018-04
10/7/2018,2018,10,41,7,1,Sun,Sunday,4,Oct,October,2018-10,2018-04
10/8/2018,2018,10,41,8,2,Mon,Monday,4,Oct,October,2018-10,2018-04
10/9/2018,2018,10,41,9,3,Tue,Tuesday,4,Oct,October,2018-10,2018-04
10/10/2018,2018,10,41,10,4,Wed,Wednesday,4,Oct,October,2018-10,2018-04
10/11/2018,2018,10,41,11,5,Thu,Thursday,4,Oct,October,2018-10,2018-04
10/12/2018,2018,10,41,12,6,Fri,Friday,4,Oct,October,2018-10,2018-04
10/13/2018,2018,10,41,13,7,Sat,Saturday,4,Oct,October,2018-10,2018-04
10/14/2018,2018,10,42,14,1,Sun,Sunday,4,Oct,October,2018-10,2018-04
10/15/2018,2018,10,42,15,2,Mon,Monday,4,Oct,October,2018-10,2018-04
10/16/2018,2018,10,42,16,3,Tue,Tuesday,4,Oct,October,2018-10,2018-04
10/17/2018,2018,10,42,17,4,Wed,Wednesday,4,Oct,October,2018-10,2018-04
10/18/2018,2018,10,42,18,5,Thu,Thursday,4,Oct,October,2018-10,2018-04
10/19/2018,2018,10,42,19,6,Fri,Friday,4,Oct,October,2018-10,2018-04
10/20/2018,2018,10,42,20,7,Sat,Saturday,4,Oct,October,2018-10,2018-04
10/21/2018,2018,10,43,21,1,Sun,Sunday,4,Oct,October,2018-10,2018-04
10/22/2018,2018,10,43,22,2,Mon,Monday,4,Oct,October,2018-10,2018-04
10/23/2018,2018,10,43,23,3,Tue,Tuesday,4,Oct,October,2018-10,2018-04
10/24/2018,2018,10,43,24,4,Wed,Wednesday,4,Oct,October,2018-10,2018-04
10/25/2018,2018,10,43,25,5,Thu,Thursday,4,Oct,October,2018-10,2018-04
10/26/2018,2018,10,43,26,6,Fri,Friday,4,Oct,October,2018-10,2018-04
10/27/2018,2018,10,43,27,7,Sat,Saturday,4,Oct,October,2018-10,2018-04
10/28/2018,2018,10,44,28,1,Sun,Sunday,4,Oct,October,2018-10,2018-04
10/29/2018,2018,10,44,29,2,Mon,Monday,4,Oct,October,2018-10,2018-04
10/30/2018,2018,10,44,30,3,Tue,Tuesday,4,Oct,October,2018-10,2018-04
10/31/2018,2018,10,44,31,4,Wed,Wednesday,4,Oct,October,2018-10,2018-04
11/1/2018,2018,11,44,1,5,Thu,Thursday,4,Nov,November,2018-11,2018-04
11/2/2018,2018,11,44,2,6,Fri,Friday,4,Nov,November,2018-11,2018-04
11/3/2018,2018,11,44,3,7,Sat,Saturday,4,Nov,November,2018-11,2018-04
11/4/2018,2018,11,45,4,1,Sun,Sunday,4,Nov,November,2018-11,2018-04
11/5/2018,2018,11,45,5,2,Mon,Monday,4,Nov,November,2018-11,2018-04
11/6/2018,2018,11,45,6,3,Tue,Tuesday,4,Nov,November,2018-11,2018-04
11/7/2018,2018,11,45,7,4,Wed,Wednesday,4,Nov,November,2018-11,2018-04
11/8/2018,2018,11,45,8,5,Thu,Thursday,4,Nov,November,2018-11,2018-04
11/9/2018,2018,11,45,9,6,Fri,Friday,4,Nov,November,2018-11,2018-04
11/10/2018,2018,11,45,10,7,Sat,Saturday,4,Nov,November,2018-11,2018-04
11/11/2018,2018,11,46,11,1,Sun,Sunday,4,Nov,November,2018-11,2018-04
11/12/2018,2018,11,46,12,2,Mon,Monday,4,Nov,November,2018-11,2018-04
11/13/2018,2018,11,46,13,3,Tue,Tuesday,4,Nov,November,2018-11,2018-04
11/14/2018,2018,11,46,14,4,Wed,Wednesday,4,Nov,November,2018-11,2018-04
11/15/2018,2018,11,46,15,5,Thu,Thursday,4,Nov,November,2018-11,2018-04
11/16/2018,2018,11,46,16,6,Fri,Friday,4,Nov,November,2018-11,2018-04
11/17/2018,2018,11,46,17,7,Sat,Saturday,4,Nov,November,2018-11,2018-04
11/18/2018,2018,11,47,18,1,Sun,Sunday,4,Nov,November,2018-11,2018-04
11/19/2018,2018,11,47,19,2,Mon,Monday,4,Nov,November,2018-11,2018-04
11/20/2018,2018,11,47,20,3,Tue,Tuesday,4,Nov,November,2018-11,2018-04
11/21/2018,2018,11,47,21,4,Wed,Wednesday,4,Nov,November,2018-11,2018-04
11/22/2018,2018,11,47,22,5,Thu,Thursday,4,Nov,November,2018-11,2018-04
11/23/2018,2018,11,47,23,6,Fri,Friday,4,Nov,November,2018-11,2018-04
11/24/2018,2018,11,47,24,7,Sat,Saturday,4,Nov,November,2018-11,2018-04
11/25/2018,2018,11,48,25,1,Sun,Sunday,4,Nov,November,2018-11,2018-04
11/26/2018,2018,11,48,26,2,Mon,Monday,4,Nov,November,2018-11,2018-04
11/27/2018,2018,11,48,27,3,Tue,Tuesday,4,Nov,November,2018-11,2018-04
11/28/2018,2018,11,48,28,4,Wed,Wednesday,4,Nov,November,2018-11,2018-04
11/29/2018,2018,11,48,29,5,Thu,Thursday,4,Nov,November,2018-11,2018-04
11/30/2018,2018,11,48,30,6,Fri,Friday,4,Nov,November,2018-11,2018-04
12/1/2018,2018,12,48,1,7,Sat,Saturday,4,Dec,December,2018-12,2018-04
12/2/2018,2018,12,49,2,1,Sun,Sunday,4,Dec,December,2018-12,2018-04
12/3/2018,2018,12,49,3,2,Mon,Monday,4,Dec,December,2018-12,2018-04
12/4/2018,2018,12,49,4,3,Tue,Tuesday,4,Dec,December,2018-12,2018-04
12/5/2018,2018,12,49,5,4,Wed,Wednesday,4,Dec,December,2018-12,2018-04
12/6/2018,2018,12,49,6,5,Thu,Thursday,4,Dec,December,2018-12,2018-04
12/7/2018,2018,12,49,7,6,Fri,Friday,4,Dec,December,2018-12,2018-04
12/8/2018,2018,12,49,8,7,Sat,Saturday,4,Dec,December,2018-12,2018-04
12/9/2018,2018,12,50,9,1,Sun,Sunday,4,Dec,December,2018-12,2018-04
12/10/2018,2018,12,50,10,2,Mon,Monday,4,Dec,December,2018-12,2018-04
12/11/2018,2018,12,50,11,3,Tue,Tuesday,4,Dec,December,2018-12,2018-04
12/12/2018,2018,12,50,12,4,Wed,Wednesday,4,Dec,December,2018-12,2018-04
12/13/2018,2018,12,50,13,5,Thu,Thursday,4,Dec,December,2018-12,2018-04
12/14/2018,2018,12,50,14,6,Fri,Friday,4,Dec,December,2018-12,2018-04
12/15/2018,2018,12,50,15,7,Sat,Saturday,4,Dec,December,2018-12,2018-04
12/16/2018,2018,12,51,16,1,Sun,Sunday,4,Dec,December,2018-12,2018-04
12/17/2018,2018,12,51,17,2,Mon,Monday,4,Dec,December,2018-12,2018-04
12/18/2018,2018,12,51,18,3,Tue,Tuesday,4,Dec,December,2018-12,2018-04
12/19/2018,2018,12,51,19,4,Wed,Wednesday,4,Dec,December,2018-12,2018-04
12/20/2018,2018,12,51,20,5,Thu,Thursday,4,Dec,December,2018-12,2018-04
12/21/2018,2018,12,51,21,6,Fri,Friday,4,Dec,December,2018-12,2018-04
12/22/2018,2018,12,51,22,7,Sat,Saturday,4,Dec,December,2018-12,2018-04
12/23/2018,2018,12,52,23,1,Sun,Sunday,4,Dec,December,2018-12,2018-04
12/24/2018,2018,12,52,24,2,Mon,Monday,4,Dec,December,2018-12,2018-04
12/25/2018,2018,12,52,25,3,Tue,Tuesday,4,Dec,December,2018-12,2018-04
12/26/2018,2018,12,52,26,4,Wed,Wednesday,4,Dec,December,2018-12,2018-04
12/27/2018,2018,12,52,27,5,Thu,Thursday,4,Dec,December,2018-12,2018-04
12/28/2018,2018,12,52,28,6,Fri,Friday,4,Dec,December,2018-12,2018-04
12/29/2018,2018,12,52,29,7,Sat,Saturday,4,Dec,December,2018-12,2018-04
12/30/2018,2018,12,53,30,1,Sun,Sunday,4,Dec,December,2018-12,2018-04
12/31/2018,2018,12,53,31,2,Mon,Monday,4,Dec,December,2018-12,2018-04
