PrimaryKey,id,status,quantity,quantityUnitOfMeasure
HYDM3110612,HYDM3110612,Approved,360,g
HYDL3110613,HYDL3110613,Approved,909,g
HYDM3120601,HYDM3120601,Approved,920,g
HYDL3120602,HYDL3120602,Approved,953,g
HYDL3120603,HYDL3120603,Approved,968,g
HYDL3110614,HYDL3110614,Approved,892,g
HYDM3110613,HYDM3110613,Approved,850,g
HYDM3110614,HYDM3110614,Approved,850,g
HYDQ3120600,HYDQ3120600,Approved,850,g
HYDL3110615,HYDL3110615,Approved,939,g
HYDL3110616,HYDL3110616,Approved,940,g
HYDQ3110612,HYDQ3110612,Approved,834,g
HYDQ3110613,HYDQ3110613,Approved,834,g
HYDQ3110614,HYDQ3110614,Approved,350,g
HYDQ3110615,HYDQ3110615,Approved,355,g
HYDL3120605,HYDL3120605,Approved,1005,g
HYDL3120606,HYDL3120606,Approved,1005,g
HYDQ3120606,HYDQ3120606,Approved,368,g
HYDM3120602,HYDM3120602,Approved,964,g
HYDM3120603,HYDM3120603,Approved,923,g
HYDL3120600,HYDL3120600,Approved,963,g
HYDL3120601,HYDL3120601,Approved,958,g
HYDM3120600,HYDM3120600,Approved,920,g
HYDL3300609,HYDL3300609,Approved,655,g
HYDL3300610,HYDL3300610,Approved,655,g
HYDK3300604,HYDK3300604,Approved,1009,g
HYDK3300605,HYDK3300605,Approved,1037,g
HYDK3300606,HYDK3300606,Approved,1055,g
HYDK3300607,HYDK3300607,Approved,1046,g
HYDL3300611,HYDL3300611,Approved,410,g
HYDL3300612,HYDL3300612,Approved,410,g
HYDK3300609,HYDK3300609,Approved,1032,g
HYDK3300610,HYDK3300610,Approved,1020,g
HYDL3300613,HYDL3300613,Approved,552,g
HYDL3300614,HYDL3300614,Approved,548,g
HYDL3300615,HYDL3300615,Approved,477,g
HYDL3300616,HYDL3300616,Approved,466,g
HYDL3300617,HYDL3300617,Approved,557,g
HYDL3300618,HYDL3300618,Approved,551,g
HYDL3300619,HYDL3300619,Approved,471,g
HYDL3300620,HYDL3300620,Approved,476,g
HYDK3300613,HYDK3300613,Approved,1011,g
HYDK3300614,HYDK3300614,Approved,1042,g
HYDL3080605,HYDL3080605,Approved,830,g
HYDL3080606,HYDL3080606,Approved,840,g
HYDM3080608,HYDM3080608,Approved,983,g
HYDQ3080608,HYDQ3080608,Approved,752,g
HYDQ3080609,HYDQ3080609,Approved,755,g
HYDQ3080610,HYDQ3080610,Approved,329,g
HYDQ3080611,HYDQ3080611,Approved,329,g
HYDL3080609,HYDL3080609,Approved,760,g
HYDL3080610,HYDL3080610,Approved,770,g
HYDQ3080612,HYDQ3080612,Approved,1207,g
HYDK3080612,HYDK3080612,Approved,700,g
HYDK3080613,HYDK3080613,Approved,710,g
HYDK3080614,HYDK3080614,Approved,300,g
HYDK3080615,HYDK3080615,Approved,305,g
HYDL3080607,HYDL3080607,Approved,820,g
HYDL3080608,HYDL3080608,Approved,830,g
HYDM3080607,HYDM3080607,Approved,964,g
HYDQ3080613,HYDQ3080613,Approved,1189,g
HYDM3030604,HYDM3030604,Approved,1030,g
HYDM3030605,HYDM3030605,Approved,1000,g
HYDL3030604,HYDL3030604,Approved,1390,g
HYDL3030605,HYDL3030605,Approved,1400,g
HYDQ3030618,HYDQ3030618,Approved,587,g
HYDQ3030619,HYDQ3030619,Approved,429,g
HYDQ3030620,HYDQ3030620,Approved,424,g
HYDL3030608,HYDL3030608,Approved,662,g
HYDL3030609,HYDL3030609,Approved,667,g
HYDL3030610,HYDL3030610,Approved,287,g
HYDL3030606,HYDL3030606,Approved,1400,g
HYDL3030607,HYDL3030607,Approved,1390,g
HYDQ3030613,HYDQ3030613,Approved,593,g
HYDQ3030614,HYDQ3030614,Approved,598,g
HYDQ3030615,HYDQ3030615,Approved,433,g
HYDQ3030616,HYDQ3030616,Approved,444,g
HYDM3040600,HYDM3040600,Approved,1000,g
HYDM3040601,HYDM3040601,Approved,1000,g
HYDL3040605,HYDL3040605,Approved,655,g
HYDL3040607,HYDL3040607,Approved,281,g
HYDL3040608,HYDL3040608,Approved,281,g
HYDQ3040604,HYDQ3040604,Approved,765,g
HYDQ3040605,HYDQ3040605,Approved,760,g
HYDL3290506,HYDL3290506,Approved,440,g
HYDM3290509,HYDM3290509,Approved,524,g
HYDM3290510,HYDM3290510,Approved,520,g
HYDM3290511,HYDM3290511,Approved,532,g
HYDM3290512,HYDM3290512,Approved,527,g
HYDL3290507,HYDL3290507,Approved,450,g
HYDM3290504,HYDM3290504,Approved,449,g
HYDM3290505,HYDM3290505,Approved,479,g
HYDM3290506,HYDM3290506,Approved,475,g
HYDM3290507,HYDM3290507,Approved,474,g
HYDL3290508,HYDL3290508,Approved,605,g
HYDL3290509,HYDL3290509,Approved,600,g
HYDL3290510,HYDL3290510,Approved,443,g
HYDL3290511,HYDL3290511,Approved,437,g
HYDQ3290509,HYDQ3290509,Approved,770,g
HYDQ3290510,HYDQ3290510,Approved,764,g
HYDQ3290511,HYDQ3290511,Approved,331,g
HYDQ3290512,HYDQ3290512,Approved,327,g
HYDK3290509,HYDK3290509,Approved,658,g
HYDK3290513,HYDK3290513,Approved,590,g
HYDK3290514,HYDK3290514,Approved,561,g
HYDK3290515,HYDK3290515,Approved,428,g
HYDK3290510,HYDK3290510,Approved,673,g
HYDK3290511,HYDK3290511,Approved,353,g
HYDK3290512,HYDK3290512,Approved,347,g
HYDL3290512,HYDL3290512,Approved,610,g
HYDL3290513,HYDL3290513,Approved,620,g
HYDL3290514,HYDL3290514,Approved,454,g
HYDL3290515,HYDL3290515,Approved,460,g
HYDK3290516,HYDK3290516,Approved,433,g
HYDQ3290513,HYDQ3290513,Approved,769,g
HYDQ3290514,HYDQ3290514,Approved,771,g
HYDQ3290515,HYDQ3290515,Approved,328,g
HYDQ3290516,HYDQ3290516,Approved,329,g
HYDM3290513,HYDM3290513,Approved,460,g
HYDM3290514,HYDM3290514,Approved,455,g
HYDM3290515,HYDM3290515,Approved,463,g
HYDM3290516,HYDM3290516,Approved,457,g
HYDL3290516,HYDL3290516,Approved,607,g
HYDL3300521,HYDL3300521,Approved,743,g
HYDL3300522,HYDL3300522,Approved,730,g
HYDL3300523,HYDL3300523,Approved,380,g
HYDL3300524,HYDL3300524,Approved,380,g
HYDK3300524,HYDK3300524,Approved,634,g
HYDM3300514,HYDM3300514,Approved,1020,g
HYDK3300525,HYDK3300525,Approved,632,g
HYDK3300526,HYDK3300526,Approved,393,g
HYDK3300527,HYDK3300527,Approved,384,g
HYDL3310503,HYDL3310503,Approved,367,g
HYDM3310500,HYDM3310500,Approved,990,g
HYDK3310505,HYDK3310505,Approved,634,g
HYDK3310506,HYDK3310506,Approved,652,g
HYDK3310507,HYDK3310507,Approved,364,g
HYDK3310508,HYDK3310508,Approved,397,g
HYDQ3310507,HYDQ3310507,Approved,450,g
HYDL3310500,HYDL3310500,Approved,716,g
HYDL3310501,HYDL3310501,Approved,710,g
HYDL3310502,HYDL3310502,Approved,360,g
HYDL3310504,HYDL3310504,Approved,700,g
HYDL3310505,HYDL3310505,Approved,709,g
HYDM3310501,HYDM3310501,Approved,990,g
HYDQ3310500,HYDQ3310500,Approved,621,g
HYDQ3310501,HYDQ3310501,Approved,615,g
HYDQ3310502,HYDQ3310502,Approved,448,g
HYDQ3310503,HYDQ3310503,Approved,449,g
HYDK3310500,HYDK3310500,Approved,628,g
HYDK3310501,HYDK3310501,Approved,632,g
HYDK3310502,HYDK3310502,Approved,389,g
HYDK3310503,HYDK3310503,Approved,392,g
HYDL3310506,HYDL3310506,Approved,370,g
HYDL3310507,HYDL3310507,Approved,368,g
HYDK3260612,HYDK3260612,Approved,420,g
HYDK3260613,HYDK3260613,Approved,565,g
HYDK3260614,HYDK3260614,Approved,595,g
HYDK3260615,HYDK3260615,Approved,415,g
HYDK3260616,HYDK3260616,Approved,405,g
HYDL3270604,HYDL3270604,Approved,608,g
HYDL3270605,HYDL3270605,Approved,609,g
HYDK3270604,HYDK3270604,Approved,615,g
HYDK3270605,HYDK3270605,Approved,615,g
HYDK3270606,HYDK3270606,Approved,450,g
HYDM3260609,HYDM3260609,Approved,955,g
HYDM3260610,HYDM3260610,Approved,970,g
HYDL3260616,HYDL3260616,Approved,532,g
HYDL3260617,HYDL3260617,Approved,552,g
HYDL3260618,HYDL3260618,Approved,366,g
HYDL3260619,HYDL3260619,Approved,373,g
HYDK3270602,HYDK3270602,Approved,438,g
HYDK3270603,HYDK3270603,Approved,433,g
HYDL3270600,HYDL3270600,Approved,546,g
HYDL3270601,HYDL3270601,Approved,558,g
HYDL3270602,HYDL3270602,Approved,371,g
HYDL3270603,HYDL3270603,Approved,373,g
HYDM3270600,HYDM3270600,Approved,940,g
HYDM3270601,HYDM3270601,Approved,940,g
HYDM3270605,HYDM3270605,Approved,964,g
HYDK3270600,HYDK3270600,Approved,606,g
HYDK3270607,HYDK3270607,Approved,440,g
HYDM3270602,HYDM3270602,Approved,955,g
HYDM3270603,HYDM3270603,Approved,956,g
HYDK3270601,HYDK3270601,Approved,575,g
HYDL3270607,HYDL3270607,Approved,600,g
HYDL3270608,HYDL3270608,Approved,600,g
HYDQ3250519,HYDQ3250519,Approved,620,g
HYDK3260500,HYDK3260500,Approved,1360,g
HYDL3250512,HYDL3250512,Approved,799,g
HYDL3250513,HYDL3250513,Approved,805,g
HYDK3250506,HYDK3250506,Approved,660,g
HYDK3250507,HYDK3250507,Approved,660,g
HYDK3250508,HYDK3250508,Approved,348,g
HYDK3250509,HYDK3250509,Approved,348,g
HYDK3260501,HYDK3260501,Approved,1360,g
HYDL3260500,HYDL3260500,Approved,828,g
HYDL3260501,HYDL3260501,Approved,831,g
HYDL3260502,HYDL3260502,Approved,934,g
HYDL3260503,HYDL3260503,Approved,930,g
HYDQ3250518,HYDQ3250518,Approved,630,g
HYDQ3250520,HYDQ3250520,Approved,460,g
HYDQ3250521,HYDQ3250521,Approved,450,g
HYDQ3260500,HYDQ3260500,Approved,610,g
HYDQ3260501,HYDQ3260501,Approved,620,g
HYDQ3260502,HYDQ3260502,Approved,440,g
HYDQ3260503,HYDQ3260503,Approved,455,g
HYDQ3020609,HYDQ3020609,Approved,568,g
HYDQ3020610,HYDQ3020610,Approved,570,g
HYDQ3020613,HYDQ3020613,Approved,465,g
HYDQ3020614,HYDQ3020614,Approved,464,g
HYDQ3020615,HYDQ3020615,Approved,390,g
HYDM3020606,HYDM3020606,Approved,1014,g
HYDM3020607,HYDM3020607,Approved,1001,g
HYDQ3020616,HYDQ3020616,Approved,391,g
HYDL3020608,HYDL3020608,Approved,1417,g
HYDQ3020611,HYDQ3020611,Approved,471,g
HYDQ3020612,HYDQ3020612,Approved,473,g
HYDL3020609,HYDL3020609,Approved,1403,g
HYDM3020608,HYDM3020608,Approved,925,g
HYDM3020609,HYDM3020609,Approved,940,g
HYDK3020609,HYDK3020609,Approved,531,g
HYDK3020610,HYDK3020610,Approved,517,g
HYDQ3020617,HYDQ3020617,Approved,415,g
HYDK3100720,HYDK3100720,Approved,760,g
HYDK3100721,HYDK3100721,Approved,270,g
HYDK3100722,HYDK3100722,Approved,265,g
HYDM3100715,HYDM3100715,Approved,747,g
HYDM3100716,HYDM3100716,Approved,747,g
HYDL3100711,HYDL3100711,Approved,933,g
HYDL3100712,HYDL3100712,Approved,924,g
HYDM3110700,HYDM3110700,Approved,700,g
HYDM3110701,HYDM3110701,Approved,700,g
HYDK3100726,HYDK3100726,Approved,260,g
HYDL3100713,HYDL3100713,Approved,1014,g
HYDK3100723,HYDK3100723,Approved,745,g
HYDK3100724,HYDK3100724,Approved,735,g
HYDK3100725,HYDK3100725,Approved,220,g
HYDL3100714,HYDL3100714,Approved,1008,g
HYDK3110700,HYDK3110700,Approved,775,g
HYDK3110701,HYDK3110701,Approved,770,g
HYDK3110702,HYDK3110702,Approved,270,g
HYDK3110703,HYDK3110703,Approved,270,g
HYDL3110702,HYDL3110702,Approved,1022,g
HYDL3110703,HYDL3110703,Approved,1025,g
HYDL3110700,HYDL3110700,Approved,1050,g
HYDK3110704,HYDK3110704,Approved,745,g
HYDK3110705,HYDK3110705,Approved,760,g
HYDK3110707,HYDK3110707,Approved,265,g
HYDL3040709,HYDL3040709,Approved,675,g
HYDL3040710,HYDL3040710,Approved,690,g
HYDK3030716,HYDK3030716,Approved,628,g
HYDL3040711,HYDL3040711,Approved,497,g
HYDK3030717,HYDK3030717,Approved,416,g
HYDK3030718,HYDK3030718,Approved,415,g
HYDK3040700,HYDK3040700,Approved,632,g
HYDK3040701,HYDK3040701,Approved,627,g
HYDK3040702,HYDK3040702,Approved,419,g
HYDK3040703,HYDK3040703,Approved,413,g
HYDL3040704,HYDL3040704,Approved,636,g
HYDL3040705,HYDL3040705,Approved,632,g
HYDL3040706,HYDL3040706,Approved,466,g
HYDL3040707,HYDL3040707,Approved,459,g
HYDL3040712,HYDL3040712,Approved,500,g
HYDK3040704,HYDK3040704,Approved,623,g
HYDK3040705,HYDK3040705,Approved,625,g
HYDK3040706,HYDK3040706,Approved,420,g
HYDK3040707,HYDK3040707,Approved,417,g
HYDK3040708,HYDK3040708,Approved,681,g
HYDK3040709,HYDK3040709,Approved,689,g
HYDK3040710,HYDK3040710,Approved,457,g
HYDK3040711,HYDK3040711,Approved,456,g
HYDL3040719,HYDL3040719,Approved,454,g
HYDL3040720,HYDL3040720,Approved,452,g
HYDK3040716,HYDK3040716,Approved,480,g
HYDK3040717,HYDK3040717,Approved,484,g
HYDK3040718,HYDK3040718,Approved,50,g
HYDK3040719,HYDK3040719,Approved,300,g
HYDK3180507,HYDK3180507,Approved,319,g
HYDK3180508,HYDK3180508,Approved,323,g
HYDL3180509,HYDL3180509,Approved,623,g
HYDL3180510,HYDL3180510,Approved,640,g
HYDL3180511,HYDL3180511,Approved,416,g
HYDL3180512,HYDL3180512,Approved,407,g
HYDQ3180515,HYDQ3180515,Approved,462,g
HYDQ3180512,HYDQ3180512,Approved,541,g
HYDQ3180513,HYDQ3180513,Approved,540,g
HYDQ3180514,HYDQ3180514,Approved,466,g
HYDK3180517,HYDK3180517,Approved,697,g
HYDK3180518,HYDK3180518,Approved,697,g
HYDK3180519,HYDK3180519,Approved,311,g
HYDQ3180509,HYDQ3180509,Approved,569,g
HYDQ3180510,HYDQ3180510,Approved,442,g
HYDQ3180511,HYDQ3180511,Approved,451,g
HYDK3180513,HYDK3180513,Approved,690,g
HYDK3180514,HYDK3180514,Approved,710,g
HYDQ3180508,HYDQ3180508,Approved,569,g
HYDK3180509,HYDK3180509,Approved,712,g
HYDK3180510,HYDK3180510,Approved,694,g
HYDK3180511,HYDK3180511,Approved,349,g
HYDK3180512,HYDK3180512,Approved,321,g
HYDK3180515,HYDK3180515,Approved,312,g
HYDK3180516,HYDK3180516,Approved,316,g
HYDK3180520,HYDK3180520,Approved,312,g
HYDL3180516,HYDL3180516,Approved,350,g
HYDK3260502,HYDK3260502,Approved,675,g
HYDK3260503,HYDK3260503,Approved,675,g
HYDK3260504,HYDK3260504,Approved,385,g
HYDK3260505,HYDK3260505,Approved,385,g
HYDL3260504,HYDL3260504,Approved,830,g
HYDL3260505,HYDL3260505,Approved,843,g
HYDK3260506,HYDK3260506,Approved,633,g
HYDK3260507,HYDK3260507,Approved,635,g
HYDK3260508,HYDK3260508,Approved,365,g
HYDK3260509,HYDK3260509,Approved,359,g
HYDK3260510,HYDK3260510,Approved,578,g
HYDK3260511,HYDK3260511,Approved,646,g
HYDK3260512,HYDK3260512,Approved,347,g
HYDL3260506,HYDL3260506,Approved,843,g
HYDQ3260504,HYDQ3260504,Approved,611,g
HYDQ3260505,HYDQ3260505,Approved,608,g
HYDQ3260506,HYDQ3260506,Approved,444,g
HYDQ3260507,HYDQ3260507,Approved,444,g
HYDK3260513,HYDK3260513,Approved,215,g
HYDL3260507,HYDL3260507,Approved,844,g
HYDQ3260508,HYDQ3260508,Approved,603,g
HYDQ3260509,HYDQ3260509,Approved,599,g
HYDQ3260510,HYDQ3260510,Approved,439,g
HYDQ3260511,HYDQ3260511,Approved,440,g
HYDK3260514,HYDK3260514,Approved,642,g
HYDK3260515,HYDK3260515,Approved,647,g
HYDK3260516,HYDK3260516,Approved,369,g
HYDL3100600,HYDL3100600,Approved,950,g
HYDL3090613,HYDL3090613,Approved,975,g
HYDL3090614,HYDL3090614,Approved,965,g
HYDL3100601,HYDL3100601,Approved,949,g
HYDK3100600,HYDK3100600,Approved,679,g
HYDK3100601,HYDK3100601,Approved,685,g
HYDK3100603,HYDK3100603,Approved,361,g
HYDK3100604,HYDK3100604,Approved,709,g
HYDK3100605,HYDK3100605,Approved,708,g
HYDK3100606,HYDK3100606,Approved,377,g
HYDK3100607,HYDK3100607,Approved,379,g
HYDK3100609,HYDK3100609,Approved,677,g
HYDK3100610,HYDK3100610,Approved,712,g
HYDK3100611,HYDK3100611,Approved,363,g
HYDK3100602,HYDK3100602,Approved,359,g
HYDM3100600,HYDM3100600,Approved,640,g
HYDM3100601,HYDM3100601,Approved,640,g
HYDQ3100600,HYDQ3100600,Approved,677,g
HYDQ3100601,HYDQ3100601,Approved,683,g
HYDQ3100602,HYDQ3100602,Approved,493,g
HYDQ3100603,HYDQ3100603,Approved,498,g
HYDK3100612,HYDK3100612,Approved,380,g
HYDL3100607,HYDL3100607,Approved,961,g
HYDL3100608,HYDL3100608,Approved,970,g
HYDM3100606,HYDM3100606,Approved,900,g
HYDM3100602,HYDM3100602,Approved,940,g
HYDM3100603,HYDM3100603,Approved,940,g
HYDL3100602,HYDL3100602,Approved,948,g
HYDL3100603,HYDL3100603,Approved,944,g
HYDL3020705,HYDL3020705,Approved,1260,g
HYDL3020706,HYDL3020706,Approved,1255,g
HYDK3020703,HYDK3020703,Approved,1268,g
HYDK3020704,HYDK3020704,Approved,1266,g
HYDM3020702,HYDM3020702,Approved,834,g
HYDM3020703,HYDM3020703,Approved,844,g
HYDM3020704,HYDM3020704,Approved,821,g
HYDM3020705,HYDM3020705,Approved,818,g
HYDL3020707,HYDL3020707,Approved,1165,g
HYDL3020708,HYDL3020708,Approved,1175,g
HYDK3020705,HYDK3020705,Approved,1317,g
HYDK3020706,HYDK3020706,Approved,1327,g
HYDL3020709,HYDL3020709,Approved,1230,g
HYDL3020710,HYDL3020710,Approved,1226,g
HYDK3030700,HYDK3030700,Approved,1356,g
HYDK3030701,HYDK3030701,Approved,1360,g
HYDL3290700,HYDL3290700,Approved,680,g
HYDQ3290709,HYDQ3290709,Approved,593,g
HYDQ3290710,HYDQ3290710,Approved,315,g
HYDQ3290711,HYDQ3290711,Approved,287,g
HYDM3290704,HYDM3290704,Approved,485,g
HYDM3290705,HYDM3290705,Approved,300,g
HYDM3290706,HYDM3290706,Approved,485,g
HYDM3290707,HYDM3290707,Approved,300,g
HYDQ3290700,HYDQ3290700,Approved,712,g
HYDQ3290701,HYDQ3290701,Approved,705,g
HYDQ3290702,HYDQ3290702,Approved,313,g
HYDQ3290703,HYDQ3290703,Approved,321,g
HYDK3290700,HYDK3290700,Approved,1120,g
HYDQ3290704,HYDQ3290704,Approved,804,g
HYDQ3290705,HYDQ3290705,Approved,799,g
HYDQ3290706,HYDQ3290706,Approved,283,g
HYDQ3290707,HYDQ3290707,Approved,348,g
HYDL3290704,HYDL3290704,Approved,670,g
HYDL3290705,HYDL3290705,Approved,670,g
HYDL3290706,HYDL3290706,Approved,620,g
HYDL3290707,HYDL3290707,Approved,620,g
HYDK3290701,HYDK3290701,Approved,1170,g
HYDK3290702,HYDK3290702,Approved,1175,g
HYDK3290703,HYDK3290703,Approved,1090,g
HYDK3290704,HYDK3290704,Approved,1084,g
HYDL3290708,HYDL3290708,Approved,640,g
HYDL3290709,HYDL3290709,Approved,623,g
HYDL3290710,HYDL3290710,Approved,647,g
HYDL3290711,HYDL3290711,Approved,620,g
HYDL3010712,HYDL3010712,Approved,1215,g
HYDL3010714,HYDL3010714,Approved,1223,g
HYDK3020700,HYDK3020700,Approved,1330,g
HYDK3020701,HYDK3020701,Approved,1330,g
HYDL3020702,HYDL3020702,Approved,1349,g
HYDL3020703,HYDL3020703,Approved,1350,g
HYDL3020700,HYDL3020700,Approved,1351,g
HYDL3020701,HYDL3020701,Approved,1352,g
HYDM3020700,HYDM3020700,Approved,782,g
HYDM3020701,HYDM3020701,Approved,75,g
HYDK3310509,HYDK3310509,Approved,364,g
HYDK3310510,HYDK3310510,Approved,394,g
HYDQ3310504,HYDQ3310504,Approved,626,g
HYDQ3310505,HYDQ3310505,Approved,617,g
HYDQ3310506,HYDQ3310506,Approved,453,g
HYDM3310502,HYDM3310502,Approved,970,g
HYDL3310508,HYDL3310508,Approved,651,g
HYDL3310509,HYDL3310509,Approved,724,g
HYDL3310510,HYDL3310510,Approved,343,g
HYDL3310511,HYDL3310511,Approved,375,g
HYDM3310503,HYDM3310503,Approved,970,g
HYDQ3310509,HYDQ3310509,Approved,648,g
HYDM3310504,HYDM3310504,Approved,980,g
HYDM3310505,HYDM3310505,Approved,980,g
HYDK3310511,HYDK3310511,Approved,666,g
HYDK3310512,HYDK3310512,Approved,667,g
HYDL3310513,HYDL3310513,Approved,738,g
HYDL3310514,HYDL3310514,Approved,383,g
HYDL3310515,HYDL3310515,Approved,382,g
HYDQ3310508,HYDQ3310508,Approved,648,g
HYDQ3310510,HYDQ3310510,Approved,393,g
HYDQ3310511,HYDQ3310511,Approved,401,g
HYDK3310513,HYDK3310513,Approved,416,g
HYDK3310514,HYDK3310514,Approved,406,g
HYDL3310512,HYDL3310512,Approved,731,g
HYDM3310506,HYDM3310506,Approved,975,g
HYDL3310516,HYDL3310516,Approved,718,g
HYDL3310517,HYDL3310517,Approved,720,g
HYDL3310518,HYDL3310518,Approved,376,g
HYDL3310519,HYDL3310519,Approved,372,g
HYDL3030802,HYDL3030802,Approved,1305,g
HYDL3030803,HYDL3030803,Approved,1295,g
HYDL3030800,HYDL3030800,Approved,1467,g
HYDL3030801,HYDL3030801,Approved,1472,g
HYDK3030805,HYDK3030805,Approved,474,g
HYDK3030806,HYDK3030806,Approved,299,g
HYDK3030807,HYDK3030807,Approved,290,g
HYDK3030808,HYDK3030808,Approved,464,g
HYDL3030804,HYDL3030804,Approved,753,g
HYDL3030805,HYDL3030805,Approved,750,g
HYDK3030813,HYDK3030813,Approved,545,g
HYDK3030814,HYDK3030814,Approved,545,g
HYDK3030815,HYDK3030815,Approved,540,g
HYDK3030816,HYDK3030816,Approved,334,g
HYDK3030817,HYDK3030817,Approved,330,g
HYDK3030818,HYDK3030818,Approved,630,g
HYDK3030821,HYDK3030821,Approved,386,g
HYDK3300706,HYDK3300706,Approved,1070,g
HYDK3300707,HYDK3300707,Approved,1051,g
HYDQ3300706,HYDQ3300706,Approved,1330,g
HYDQ3300707,HYDQ3300707,Approved,1325,g
HYDM3300717,HYDM3300717,Approved,555,g
HYDM3300718,HYDM3300718,Approved,347,g
HYDM3300719,HYDM3300719,Approved,555,g
HYDM3300720,HYDM3300720,Approved,347,g
HYDQ3310700,HYDQ3310700,Approved,1340,g
HYDQ3310701,HYDQ3310701,Approved,1341,g
HYDK3300708,HYDK3300708,Approved,1061,g
HYDK3300709,HYDK3300709,Approved,1060,g
HYDM3310700,HYDM3310700,Approved,555,g
HYDM3310701,HYDM3310701,Approved,555,g
HYDM3310702,HYDM3310702,Approved,347,g
HYDM3310703,HYDM3310703,Approved,555,g
HYDM3310704,HYDM3310704,Approved,347,g
HYDK3310700,HYDK3310700,Approved,1045,g
HYDK3310701,HYDK3310701,Approved,1050,g
HYDQ3310702,HYDQ3310702,Approved,1016,g
HYDQ3310703,HYDQ3310703,Approved,1005,g
HYDM3310705,HYDM3310705,Approved,555,g
HYDM3310706,HYDM3310706,Approved,347,g
HYDM3310707,HYDM3310707,Approved,555,g
HYDM3310708,HYDM3310708,Approved,347,g
HYDM3220700,HYDM3220700,Approved,720,g
HYDM3220702,HYDM3220702,Approved,246,g
HYDK3210716,HYDK3210716,Approved,697,g
HYDK3210717,HYDK3210717,Approved,700,g
HYDM3210716,HYDM3210716,Approved,770,g
HYDM3210717,HYDM3210717,Approved,780,g
HYDM3210718,HYDM3210718,Approved,25,g
HYDK3220705,HYDK3220705,Approved,665,g
HYDL3220707,HYDL3220707,Approved,655,g
HYDL3220708,HYDL3220708,Approved,662,g
HYDL3220709,HYDL3220709,Approved,406,g
HYDL3220710,HYDL3220710,Approved,414,g
HYDL3220701,HYDL3220701,Approved,817,g
HYDL3220702,HYDL3220702,Approved,845,g
HYDL3220703,HYDL3220703,Approved,652,g
HYDL3220704,HYDL3220704,Approved,654,g
HYDK3220700,HYDK3220700,Approved,885,g
HYDK3220701,HYDK3220701,Approved,669,g
HYDK3220702,HYDK3220702,Approved,537,g
HYDK3220703,HYDK3220703,Approved,409,g
HYDK3280707,HYDK3280707,Approved,1430,g
HYDL3280715,HYDL3280715,Approved,552,g
HYDM3280715,HYDM3280715,Approved,470,g
HYDM3280716,HYDM3280716,Approved,295,g
HYDM3280717,HYDM3280717,Approved,460,g
HYDM3280718,HYDM3280718,Approved,285,g
HYDL3280716,HYDL3280716,Approved,560,g
HYDK3280708,HYDK3280708,Approved,1102,g
HYDK3280709,HYDK3280709,Approved,1060,g
HYDL3290701,HYDL3290701,Approved,678,g
HYDL3290702,HYDL3290702,Approved,680,g
HYDL3290703,HYDL3290703,Approved,681,g
HYDM3290700,HYDM3290700,Approved,640,g
HYDL3280719,HYDL3280719,Approved,690,g
HYDL3280720,HYDL3280720,Approved,700,g
HYDL3280722,HYDL3280722,Approved,500,g
HYDL3280717,HYDL3280717,Approved,690,g
HYDL3280718,HYDL3280718,Approved,700,g
HYDL3280721,HYDL3280721,Approved,505,g
HYDM3290701,HYDM3290701,Approved,400,g
HYDM3290702,HYDM3290702,Approved,630,g
HYDM3290703,HYDM3290703,Approved,395,g
HYDQ3290708,HYDQ3290708,Approved,720,g
HYDK3030819,HYDK3030819,Approved,628,g
HYDK3030820,HYDK3030820,Approved,390,g
HYDL3270707,HYDL3270707,Approved,720,g
HYDL3270708,HYDL3270708,Approved,725,g
HYDL3270709,HYDL3270709,Approved,529,g
HYDL3270710,HYDL3270710,Approved,528,g
HYDK3270719,HYDK3270719,Approved,1299,g
HYDK3270720,HYDK3270720,Approved,1318,g
HYDK3280700,HYDK3280700,Approved,1408,g
HYDK3280701,HYDK3280701,Approved,1380,g
HYDK3280702,HYDK3280702,Approved,1358,g
HYDK3280703,HYDK3280703,Approved,1363,g
HYDM3280704,HYDM3280704,Approved,355,g
HYDM3280705,HYDM3280705,Approved,368,g
HYDM3280700,HYDM3280700,Approved,785,g
HYDM3280701,HYDM3280701,Approved,811,g
HYDL3280705,HYDL3280705,Approved,735,g
HYDL3280706,HYDL3280706,Approved,740,g
HYDL3280707,HYDL3280707,Approved,540,g
HYDM3270711,HYDM3270711,Approved,884,g
HYDM3270712,HYDM3270712,Approved,897,g
HYDL3280700,HYDL3280700,Approved,735,g
HYDL3280701,HYDL3280701,Approved,745,g
HYDL3280702,HYDL3280702,Approved,540,g
HYDL3280708,HYDL3280708,Approved,530,g
HYDM3280702,HYDM3280702,Approved,575,g
HYDM3280703,HYDM3280703,Approved,582,g
HYDM3270700,HYDM3270700,Approved,967,g
HYDM3270701,HYDM3270701,Approved,961,g
HYDK3260716,HYDK3260716,Approved,747,g
HYDK3260717,HYDK3260717,Approved,752,g
HYDK3260718,HYDK3260718,Approved,322,g
HYDK3260719,HYDK3260719,Approved,323,g
HYDL3260724,HYDL3260724,Approved,708,g
HYDL3260725,HYDL3260725,Approved,711,g
HYDL3260726,HYDL3260726,Approved,447,g
HYDL3260727,HYDL3260727,Approved,437,g
HYDM3260700,HYDM3260700,Approved,982,g
HYDM3260701,HYDM3260701,Approved,990,g
