PrimaryKey,id,description,effectiveTimestamp,operationsType,enterpriseFunction,category
160896-BREADBLAST05,160896-BREADBLAST05,Air Pocket Defect,2023-06-10T17:49:58,Maintenance,Maintenance management,Production Interruption
160870-BREADBLAST07,160870-BREADBLAST07,Oven Ventilation Check,2023-06-10T13:03:13,Maintenance,Maintenance management,Production Interruption
160890-BREADBLAST07,160890-BREADBLAST07,Oven Ventilation Check,2023-06-10T16:59:51,Maintenance,Maintenance management,Production Interruption
160898-BREADBLAST05,160898-BREADBLAST05,Air Pocket Defect,2023-06-10T18:04:12,Maintenance,Maintenance management,Production Interruption
160901-BREADBLAST05,160901-BREADBLAST05,Air Pocket Defect,2023-06-10T18:25:01,Maintenance,Maintenance management,Production Interruption
160907-BREADBLAST06,160907-BREADBLAST06,Oven Ventilation Check,2023-06-10T19:14:26,Maintenance,Maintenance management,Production Interruption
160927-BREADBLAST07,160927-BREADBLAST07,Oven Ventilation Check,2023-06-10T22:11:03,Maintenance,Maintenance management,Production Interruption
160869-BREADBLAST06,160869-BREADBLAST06,Oven Ventilation Check,2023-06-10T12:29:09,Maintenance,Maintenance management,Production Interruption
159561-BREADBLAST05,159561-BREADBLAST05,Oven Ventilation Check,2023-06-01T06:06:35,Maintenance,Maintenance management,Production Interruption
159548-BREADBLAST07,159548-BREADBLAST07,Air Pocket Defect,2023-06-01T02:11:27,Maintenance,Maintenance management,Production Interruption
159556-BREADBLAST07,159556-BREADBLAST07,Air Pocket Defect,2023-06-01T04:05:56,Maintenance,Maintenance management,Production Interruption
159572-BREADBLAST07,159572-BREADBLAST07,Air Pocket Defect,2023-06-01T08:08:16,Maintenance,Maintenance management,Production Interruption
159617-BREADBLAST04,159617-BREADBLAST04,Machine Adjustment / Repair,2023-06-01T14:48:31,Maintenance,Maintenance management,Production Interruption
159560-BREADBLAST05,159560-BREADBLAST05,Oven Ventilation Check,2023-06-01T05:44:51,Maintenance,Maintenance management,Production Interruption
158273-BREADBLAST07,158273-BREADBLAST07,Product/Size/Shape,2023-05-23T14:13:05,Maintenance,Maintenance management,Recipe Transition
158275-BREADBLAST07,158275-BREADBLAST07,Product/Size/Shape,2023-05-23T14:46:50,Maintenance,Maintenance management,Recipe Transition
158290-BREADBLAST04,158290-BREADBLAST04,Proofer Beam,2023-05-23T12:00:00,Maintenance,Maintenance management,Machine Malfunction
158291-BREADBLAST04,158291-BREADBLAST04,Proofer Beam,2023-05-23T12:00:00,Maintenance,Maintenance management,Machine Malfunction
158292-BREADBLAST04,158292-BREADBLAST04,Proofer Beam,2023-05-23T12:00:00,Maintenance,Maintenance management,Machine Malfunction
158298-BREADBLAST06,158298-BREADBLAST06,Air Pocket Defect,2023-05-23T17:08:24,Maintenance,Maintenance management,Production Interruption
158307-BREADBLAST07,158307-BREADBLAST07,Team Meetings,2023-05-23T19:04:11,Maintenance,Maintenance management,Production Interruption
158344-BREADBLAST07,158344-BREADBLAST07,Air Pocket Defect,2023-05-23T23:56:06,Maintenance,Maintenance management,Production Interruption
158345-BREADBLAST07,158345-BREADBLAST07,Air Pocket Defect,2023-05-23T23:56:06,Maintenance,Maintenance management,Production Interruption
158322-BREADBLAST07,158322-BREADBLAST07,Team Meetings,2023-05-23T21:15:09,Maintenance,Maintenance management,Production Interruption
158327-BREADBLAST05,158327-BREADBLAST05,Oven Ventilation Check,2023-05-23T22:21:05,Maintenance,Maintenance management,Production Interruption
158332-BREADBLAST07,158332-BREADBLAST07,Team Meetings,2023-05-23T23:20:44,Maintenance,Maintenance management,Production Interruption
158348-BREADBLAST04,158348-BREADBLAST04,Proofer Beam,2023-05-24T00:00:00,Maintenance,Maintenance management,Machine Malfunction
158326-BREADBLAST05,158326-BREADBLAST05,Oven Ventilation Check,2023-05-23T21:59:38,Maintenance,Maintenance management,Production Interruption
158366-BREADBLAST06,158366-BREADBLAST06,Oven Ventilation Check,2023-05-24T03:12:54,Maintenance,Maintenance management,Production Interruption
162814-BREADBLAST06,162814-BREADBLAST06,Air Pocket Defect,2023-06-24T20:12:43,Maintenance,Maintenance management,Production Interruption
162854-BREADBLAST05,162854-BREADBLAST05,Air Pocket Defect,2023-06-25T01:07:45,Maintenance,Maintenance management,Production Interruption
162857-BREADBLAST05,162857-BREADBLAST05,Air Pocket Defect,2023-06-25T01:31:00,Maintenance,Maintenance management,Production Interruption
162861-BREADBLAST04,162861-BREADBLAST04,Oven Ventilation Check,2023-06-25T02:02:10,Maintenance,Maintenance management,Production Interruption
162864-BREADBLAST04,162864-BREADBLAST04,Oven Ventilation Check,2023-06-25T02:32:59,Maintenance,Maintenance management,Production Interruption
162884-BREADBLAST06,162884-BREADBLAST06,Oven Ventilation Check,2023-06-25T05:57:44,Maintenance,Maintenance management,Production Interruption
162868-BREADBLAST04,162868-BREADBLAST04,Oven Ventilation Check,2023-06-25T02:59:07,Maintenance,Maintenance management,Production Interruption
162869-BREADBLAST04,162869-BREADBLAST04,Oven Ventilation Check,2023-06-25T03:30:29,Maintenance,Maintenance management,Production Interruption
162919-BREADBLAST04,162919-BREADBLAST04,Burnt Dough Ends,2023-06-25T13:19:20,Maintenance,Maintenance management,Production Interruption
162920-BREADBLAST04,162920-BREADBLAST04,Burnt Dough Ends,2023-06-25T13:42:17,Maintenance,Maintenance management,Production Interruption
159933-BREADBLAST06,159933-BREADBLAST06,Thickness Gauge,2023-06-04T03:19:54,Maintenance,Maintenance management,Machine Malfunction
159944-BREADBLAST07,159944-BREADBLAST07,Air Pocket Defect,2023-06-04T05:25:41,Maintenance,Maintenance management,Production Interruption
159976-BREADBLAST06,159976-BREADBLAST06,Air Pocket Defect,2023-06-04T11:12:06,Maintenance,Maintenance management,Production Interruption
159950-BREADBLAST04,159950-BREADBLAST04,Air Pocket Defect,2023-06-04T06:09:34,Maintenance,Maintenance management,Production Interruption
159953-BREADBLAST04,159953-BREADBLAST04,Air Pocket Defect,2023-06-04T06:34:38,Maintenance,Maintenance management,Production Interruption
159955-BREADBLAST06,159955-BREADBLAST06,Emergency Stop,2023-06-04T03:49:18,Maintenance,Maintenance management,Machine Malfunction
159984-BREADBLAST06,159984-BREADBLAST06,Air Pocket Defect,2023-06-04T11:48:37,Maintenance,Maintenance management,Production Interruption
159985-BREADBLAST06,159985-BREADBLAST06,Air Pocket Defect,2023-06-04T11:48:37,Maintenance,Maintenance management,Production Interruption
159995-BREADBLAST07,159995-BREADBLAST07,Air Pocket Defect,2023-06-04T13:06:14,Maintenance,Maintenance management,Production Interruption
159959-BREADBLAST06,159959-BREADBLAST06,Emergency Stop,2023-06-04T07:37:26,Maintenance,Maintenance management,Machine Malfunction
159973-BREADBLAST07,159973-BREADBLAST07,Air Pocket Defect,2023-06-04T05:35:00,Maintenance,Maintenance management,Production Interruption
160014-BREADBLAST07,160014-BREADBLAST07,Air Pocket Defect,2023-06-04T17:50:46,Maintenance,Maintenance management,Production Interruption
160013-BREADBLAST07,160013-BREADBLAST07,Air Pocket Defect,2023-06-04T17:47:58,Maintenance,Maintenance management,Production Interruption
160032-BREADBLAST07,160032-BREADBLAST07,Air Pocket Defect,2023-06-04T22:19:21,Maintenance,Maintenance management,Production Interruption
158227-BREADBLAST07,158227-BREADBLAST07,Oven Ventilation Check,2023-05-23T07:35:58,Maintenance,Maintenance management,Production Interruption
158262-BREADBLAST07,158262-BREADBLAST07,Oven Ventilation Check,2023-05-23T12:39:05,Maintenance,Maintenance management,Production Interruption
158138-BREADBLAST05,158138-BREADBLAST05,Oven Ventilation Check,2023-05-22T18:48:35,Maintenance,Maintenance management,Production Interruption
158139-BREADBLAST05,158139-BREADBLAST05,Oven Ventilation Check,2023-05-22T19:11:34,Maintenance,Maintenance management,Production Interruption
159828-BREADBLAST05,159828-BREADBLAST05,Water Supply Issue,2023-06-03T03:24:51,Maintenance,Maintenance management,Machine Malfunction
159857-BREADBLAST04,159857-BREADBLAST04,Air Pocket Defect,2023-06-03T09:44:41,Maintenance,Maintenance management,Production Interruption
159878-BREADBLAST04,159878-BREADBLAST04,Air Pocket Defect,2023-06-03T16:27:56,Maintenance,Maintenance management,Production Interruption
159889-BREADBLAST04,159889-BREADBLAST04,Air Pocket Defect,2023-06-03T20:15:37,Maintenance,Maintenance management,Production Interruption
159890-BREADBLAST06,159890-BREADBLAST06,Oven Ventilation Check,2023-06-03T20:35:57,Maintenance,Maintenance management,Production Interruption
159893-BREADBLAST07,159893-BREADBLAST07,Air Pocket Defect,2023-06-03T21:13:41,Maintenance,Maintenance management,Production Interruption
159830-BREADBLAST05,159830-BREADBLAST05,Shift Start,2023-06-03T03:47:31,Maintenance,Maintenance management,Ready / Close Operations
159859-BREADBLAST04,159859-BREADBLAST04,Air Pocket Defect,2023-06-03T10:05:31,Maintenance,Maintenance management,Production Interruption
159886-BREADBLAST04,159886-BREADBLAST04,Air Pocket Defect,2023-06-03T16:06:57,Maintenance,Maintenance management,Production Interruption
159896-BREADBLAST04,159896-BREADBLAST04,Air Pocket Defect,2023-06-03T21:24:10,Maintenance,Maintenance management,Production Interruption
159900-BREADBLAST07,159900-BREADBLAST07,Air Pocket Defect,2023-06-03T21:25:03,Maintenance,Maintenance management,Production Interruption
159863-BREADBLAST07,159863-BREADBLAST07,Air Pocket Defect,2023-06-03T11:46:24,Maintenance,Maintenance management,Production Interruption
159879-BREADBLAST07,159879-BREADBLAST07,Air Pocket Defect,2023-06-03T16:32:42,Maintenance,Maintenance management,Production Interruption
159884-BREADBLAST04,159884-BREADBLAST04,Air Pocket Defect,2023-06-03T18:39:02,Maintenance,Maintenance management,Production Interruption
159891-BREADBLAST06,159891-BREADBLAST06,Oven Ventilation Check,2023-06-03T21:00:40,Maintenance,Maintenance management,Production Interruption
159907-BREADBLAST04,159907-BREADBLAST04,Unexpected Sanitation,2023-06-03T22:38:23,Maintenance,Maintenance management,Production Interruption
159908-BREADBLAST04,159908-BREADBLAST04,Unexpected Sanitation,2023-06-03T22:38:23,Maintenance,Maintenance management,Production Interruption
159916-BREADBLAST04,159916-BREADBLAST04,Nozzle Cleaning,2023-06-04T00:43:56,Maintenance,Maintenance management,Production Interruption
159923-BREADBLAST07,159923-BREADBLAST07,Air Pocket Defect,2023-06-04T02:48:34,Maintenance,Maintenance management,Production Interruption
159925-BREADBLAST06,159925-BREADBLAST06,Oven Ventilation Check,2023-06-04T03:14:46,Maintenance,Maintenance management,Production Interruption
159913-BREADBLAST04,159913-BREADBLAST04,Nozzle Cleaning,2023-06-04T00:23:22,Maintenance,Maintenance management,Production Interruption
159930-BREADBLAST06,159930-BREADBLAST06,Oven Ventilation Check,2023-06-04T03:42:16,Maintenance,Maintenance management,Production Interruption
159941-BREADBLAST04,159941-BREADBLAST04,Nozzle Cleaning,2023-06-04T05:28:17,Maintenance,Maintenance management,Production Interruption
159958-BREADBLAST06,159958-BREADBLAST06,Emergency Stop,2023-06-04T07:09:39,Maintenance,Maintenance management,Machine Malfunction
159961-BREADBLAST07,159961-BREADBLAST07,Air Pocket Defect,2023-06-04T08:12:23,Maintenance,Maintenance management,Production Interruption
164980-BREADBLAST04,164980-BREADBLAST04,Air Pocket Defect,2023-07-11T04:41:03,Maintenance,Maintenance management,Production Interruption
164992-BREADBLAST04,164992-BREADBLAST04,Air Pocket Defect,2023-07-11T06:58:52,Maintenance,Maintenance management,Production Interruption
164984-BREADBLAST06,164984-BREADBLAST06,Air Pocket Defect,2023-07-11T05:38:59,Maintenance,Maintenance management,Production Interruption
165045-BREADBLAST05,165045-BREADBLAST05,Oven Ventilation Check,2023-07-11T15:34:13,Maintenance,Maintenance management,Production Interruption
164991-BREADBLAST04,164991-BREADBLAST04,Air Pocket Defect,2023-07-11T06:37:31,Maintenance,Maintenance management,Production Interruption
165004-BREADBLAST04,165004-BREADBLAST04,Air Pocket Defect,2023-07-11T09:22:18,Maintenance,Maintenance management,Production Interruption
165011-BREADBLAST05,165011-BREADBLAST05,Oven Ventilation Check,2023-07-11T11:02:40,Maintenance,Maintenance management,Production Interruption
165042-BREADBLAST04,165042-BREADBLAST04,Air Pocket Defect,2023-07-11T15:14:00,Maintenance,Maintenance management,Production Interruption
165064-BREADBLAST06,165064-BREADBLAST06,Oven Ventilation Check,2023-07-11T20:08:31,Maintenance,Maintenance management,Production Interruption
165037-BREADBLAST04,165037-BREADBLAST04,Air Pocket Defect,2023-07-11T14:07:34,Maintenance,Maintenance management,Production Interruption
161769-BREADBLAST07,161769-BREADBLAST07,Air Pocket Defect,2023-06-16T08:59:04,Maintenance,Maintenance management,Production Interruption
161835-BREADBLAST04,161835-BREADBLAST04,Oven Ventilation Check,2023-06-16T20:41:28,Maintenance,Maintenance management,Production Interruption
161844-BREADBLAST07,161844-BREADBLAST07,Air Pocket Defect,2023-06-16T23:35:22,Maintenance,Maintenance management,Production Interruption
161821-BREADBLAST06,161821-BREADBLAST06,Oven Ventilation Check,2023-06-16T17:49:54,Maintenance,Maintenance management,Production Interruption
161823-BREADBLAST06,161823-BREADBLAST06,Oven Ventilation Check,2023-06-16T18:23:40,Maintenance,Maintenance management,Production Interruption
161825-BREADBLAST07,161825-BREADBLAST07,Air Pocket Defect,2023-06-16T18:36:14,Maintenance,Maintenance management,Production Interruption
161832-BREADBLAST05,161832-BREADBLAST05,Oven Ventilation Check,2023-06-16T19:43:45,Maintenance,Maintenance management,Production Interruption
161842-BREADBLAST05,161842-BREADBLAST05,Air Pocket Defect,2023-06-16T22:35:28,Maintenance,Maintenance management,Production Interruption
161868-BREADBLAST07,161868-BREADBLAST07,Air Pocket Defect,2023-06-17T03:13:52,Maintenance,Maintenance management,Production Interruption
161899-BREADBLAST05,161899-BREADBLAST05,Air Pocket Defect,2023-06-17T10:50:51,Maintenance,Maintenance management,Production Interruption
159792-BREADBLAST07,159792-BREADBLAST07,Air Pocket Defect,2023-06-02T20:08:54,Maintenance,Maintenance management,Production Interruption
159772-BREADBLAST05,159772-BREADBLAST05,Air Pocket Defect,2023-06-02T16:18:18,Maintenance,Maintenance management,Production Interruption
159779-BREADBLAST07,159779-BREADBLAST07,Air Pocket Defect,2023-06-02T18:02:44,Maintenance,Maintenance management,Production Interruption
159790-BREADBLAST06,159790-BREADBLAST06,Oven Ventilation Check,2023-06-02T19:56:03,Maintenance,Maintenance management,Production Interruption
159811-BREADBLAST04,159811-BREADBLAST04,Oven Ventilation Check,2023-06-03T00:20:28,Maintenance,Maintenance management,Production Interruption
159815-BREADBLAST04,159815-BREADBLAST04,Conveyor Belt/Coupler,2023-06-03T00:41:29,Maintenance,Maintenance management,Machine Malfunction
159816-BREADBLAST04,159816-BREADBLAST04,Air Pocket Defect,2023-06-03T02:05:14,Maintenance,Maintenance management,Production Interruption
159817-BREADBLAST07,159817-BREADBLAST07,Air Pocket Defect,2023-06-03T02:02:37,Maintenance,Maintenance management,Production Interruption
159822-BREADBLAST05,159822-BREADBLAST05,Air Pocket Defect,2023-06-02T23:20:00,Maintenance,Maintenance management,Production Interruption
159823-BREADBLAST05,159823-BREADBLAST05,Air Pocket Defect,2023-06-02T23:20:00,Maintenance,Maintenance management,Production Interruption
159801-BREADBLAST07,159801-BREADBLAST07,Air Pocket Defect,2023-06-02T22:33:48,Maintenance,Maintenance management,Production Interruption
159834-BREADBLAST05,159834-BREADBLAST05,Air Pocket Defect,2023-06-03T04:12:04,Maintenance,Maintenance management,Production Interruption
159844-BREADBLAST07,159844-BREADBLAST07,Air Pocket Defect,2023-06-03T07:07:55,Maintenance,Maintenance management,Production Interruption
155743-BREADBLAST06,155743-BREADBLAST06,Air Pocket Defect,2023-05-18T13:59:40,Maintenance,Maintenance management,Production Interruption
160751-BREADBLAST05,160751-BREADBLAST05,Oven Prebaking,2023-06-09T19:33:06,Maintenance,Maintenance management,Machine Malfunction
160771-BREADBLAST05,160771-BREADBLAST05,Air Pocket Defect,2023-06-09T22:14:26,Maintenance,Maintenance management,Production Interruption
160720-BREADBLAST07,160720-BREADBLAST07,Product/Size/Shape,2023-06-09T14:19:17,Maintenance,Maintenance management,Recipe Transition
160723-BREADBLAST07,160723-BREADBLAST07,Product/Size/Shape,2023-06-09T14:35:26,Maintenance,Maintenance management,Recipe Transition
160726-BREADBLAST04,160726-BREADBLAST04,Air Pocket Defect,2023-06-09T15:00:15,Maintenance,Maintenance management,Production Interruption
160730-BREADBLAST04,160730-BREADBLAST04,Oven Maintenance,2023-06-09T15:26:28,Maintenance,Maintenance management,Scheduled Service
